gameId,year,season,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
1233912,2019,post,2,Seattle Seahawks,Green Bay Packers,-4,45.5,"[{""date"":{""$date"":""2020-01-06T16:25:30.139Z""},""spread"":-4,""total"":46},{""date"":{""$date"":""2020-01-07T09:00:05.398Z""},""total"":46,""spread"":-4},{""date"":{""$date"":""2020-01-07T09:02:10.338Z""},""total"":46,""spread"":-4},{""date"":{""$date"":""2020-01-07T09:04:58.581Z""},""total"":46,""spread"":-4},{""date"":{""$date"":""2020-01-08T09:00:04.963Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-08T09:02:11.142Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-08T09:05:08.741Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-08T09:05:09.382Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-09T09:00:05.976Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-09T09:02:09.737Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-09T09:05:23.137Z""},""total"":47,""spread"":-4},{""date"":{""$date"":""2020-01-10T09:00:06.009Z""},""total"":47,""spread"":-4.5},{""date"":{""$date"":""2020-01-10T09:01:59.509Z""},""total"":47,""spread"":-4.5},{""date"":{""$date"":""2020-01-10T09:04:50.892Z""},""total"":47,""spread"":-4.5},{""date"":{""$date"":""2020-01-11T09:00:05.282Z""},""total"":46.5,""spread"":-4.5},{""date"":{""$date"":""2020-01-11T09:01:59.022Z""},""total"":46.5,""spread"":-4.5},{""date"":{""$date"":""2020-01-11T09:04:58.401Z""},""total"":46.5,""spread"":-4.5},{""date"":{""$date"":""2020-01-12T09:00:04.728Z""},""total"":45.5,""spread"":-4},{""date"":{""$date"":""2020-01-12T09:02:08.587Z""},""total"":45.5,""spread"":-4},{""date"":{""$date"":""2020-01-12T09:05:09.646Z""},""total"":45.5,""spread"":-4}]",19.94,22.65,-2.71,42.59,1,0,0,0,0,0,2,23,28,51,-5,2020-01-12T23:40:00.000Z
1233884,2019,post,2,Minnesota Vikings,San Francisco 49ers,-7,44.5,"[{""date"":{""$date"":""2020-01-06T01:11:40.019Z""},""spread"":-6,""total"":45},{""date"":{""$date"":""2020-01-06T09:00:05.818Z""},""total"":45,""spread"":-6.5},{""date"":{""$date"":""2020-01-06T09:01:56.994Z""},""total"":45,""spread"":-6.5},{""date"":{""$date"":""2020-01-06T09:04:51.255Z""},""total"":45,""spread"":-6.5},{""date"":{""$date"":""2020-01-06T16:25:31.600Z""},""total"":45.5,""spread"":-6.5},{""date"":{""$date"":""2020-01-07T09:00:03.901Z""},""total"":45,""spread"":-7},{""date"":{""$date"":""2020-01-07T09:02:08.999Z""},""total"":45,""spread"":-7},{""date"":{""$date"":""2020-01-07T09:04:57.421Z""},""total"":45,""spread"":-7},{""date"":{""$date"":""2020-01-08T09:00:03.484Z""},""total"":44.5,""spread"":-7},{""date"":{""$date"":""2020-01-08T09:02:09.681Z""},""total"":44.5,""spread"":-7},{""date"":{""$date"":""2020-01-08T09:05:08.444Z""},""total"":44.5,""spread"":-7},{""date"":{""$date"":""2020-01-09T09:00:04.417Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-09T09:02:08.176Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-09T09:05:21.697Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-10T09:00:05.389Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-10T09:01:58.749Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-10T09:04:49.388Z""},""total"":44,""spread"":-7},{""date"":{""$date"":""2020-01-11T09:00:03.839Z""},""total"":44.5,""spread"":-7},{""date"":{""$date"":""2020-01-11T09:01:57.682Z""},""total"":44.5,""spread"":-7},{""date"":{""$date"":""2020-01-11T09:04:56.760Z""},""total"":44.5,""spread"":-7}]",21.89,24.22,-2.33,46.11,1,0,0,0,0,0,2,10,27,37,-17,2020-01-11T21:35:00.000Z
1233822,2019,post,2,Tennessee Titans,Baltimore Ravens,-10,47,"[{""date"":{""$date"":""2020-01-06T01:11:40.019Z""},""spread"":-9,""total"":48},{""date"":{""$date"":""2020-01-06T09:00:05.815Z""},""total"":48,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T09:01:56.856Z""},""total"":48,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T09:04:51.374Z""},""total"":48,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T16:25:32.103Z""},""total"":47,""spread"":-9},{""date"":{""$date"":""2020-01-07T09:00:04.458Z""},""total"":47,""spread"":-9},{""date"":{""$date"":""2020-01-07T09:02:09.562Z""},""total"":47,""spread"":-9},{""date"":{""$date"":""2020-01-07T09:04:57.861Z""},""total"":47,""spread"":-9},{""date"":{""$date"":""2020-01-08T09:00:04.021Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-08T09:02:10.222Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-08T09:05:08.935Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-09T09:00:05.036Z""},""total"":46.5,""spread"":-9.5},{""date"":{""$date"":""2020-01-09T09:02:08.684Z""},""total"":46.5,""spread"":-9.5},{""date"":{""$date"":""2020-01-09T09:05:22.324Z""},""total"":46.5,""spread"":-9.5},{""date"":{""$date"":""2020-01-10T09:00:05.310Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-10T09:01:58.809Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-10T09:04:49.972Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-11T09:00:04.361Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-11T09:01:58.382Z""},""total"":47,""spread"":-10},{""date"":{""$date"":""2020-01-11T09:04:57.541Z""},""total"":47,""spread"":-10}]",18.28,27.56,-9.28,45.83,0,0,1,0,1,0,4,28,12,40,16,2020-01-12T01:15:00.000Z
1233827,2019,post,2,Houston Texans,Kansas City Chiefs,-9.5,51.5,"[{""date"":{""$date"":""2020-01-06T01:11:40.019Z""},""spread"":-9,""total"":48},{""date"":{""$date"":""2020-01-06T09:00:06.427Z""},""total"":49,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T09:01:57.595Z""},""total"":49,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T09:04:52.011Z""},""total"":49,""spread"":-9.5},{""date"":{""$date"":""2020-01-06T16:25:32.101Z""},""total"":50,""spread"":-9.5},{""date"":{""$date"":""2020-01-07T09:00:04.520Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-07T09:02:09.500Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-07T09:04:58.061Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-08T09:00:04.142Z""},""total"":51,""spread"":-10},{""date"":{""$date"":""2020-01-08T09:02:10.225Z""},""total"":51,""spread"":-10},{""date"":{""$date"":""2020-01-08T09:05:08.190Z""},""total"":51,""spread"":-10},{""date"":{""$date"":""2020-01-08T09:05:08.938Z""},""total"":51,""spread"":-10},{""date"":{""$date"":""2020-01-09T09:00:04.636Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-09T09:02:08.815Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-09T09:05:22.357Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-10T09:00:06.068Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-10T09:01:59.549Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-10T09:04:49.969Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-11T09:00:04.354Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-11T09:01:58.181Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-11T09:04:57.660Z""},""total"":51,""spread"":-9.5},{""date"":{""$date"":""2020-01-12T09:00:04.968Z""},""total"":51.5,""spread"":-9.5},{""date"":{""$date"":""2020-01-12T09:02:07.606Z""},""total"":51.5,""spread"":-9.5},{""date"":{""$date"":""2020-01-12T09:05:09.669Z""},""total"":51.5,""spread"":-9.5}]",20.59,29.65,-9.06,50.24,1,0,0,0,0,0,2,31,51,82,-20,2020-01-12T20:05:00.000Z
