gameId,year,season,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4720487,2022,reg,18,Tampa Bay Buccaneers,Atlanta Falcons,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720485,2022,reg,18,New England Patriots,Buffalo Bills,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720483,2022,reg,18,Carolina Panthers,New Orleans Saints,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720480,2022,reg,18,Baltimore Ravens,Cincinnati Bengals,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720479,2022,reg,18,Minnesota Vikings,Chicago Bears,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720478,2022,reg,18,Tennessee Titans,Jacksonville Jaguars,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720477,2022,reg,18,Detroit Lions,Green Bay Packers,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720434,2022,reg,15,Indianapolis Colts,Minnesota Vikings,,,[],,,,,,,,,,,,,,,,2022-12-18T18:00:00.000Z
4720429,2022,reg,15,Baltimore Ravens,Cleveland Browns,,,[],,,,,,,,,,,,,,,,2022-12-18T18:00:00.000Z
4720488,2022,reg,18,Cleveland Browns,Pittsburgh Steelers,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720486,2022,reg,18,Arizona Cardinals,San Francisco 49ers,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
4720484,2022,reg,18,N.Y. Giants Giants,Philadelphia Eagles,,,[],,,,,,,,,,,,,,,,2023-01-08T18:00:00.000Z
