gameId,year,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
1109263,2019,2,Tampa Bay Buccaneers,Carolina Panthers,-6.5,48,"[{""date"":{""$date"":""2019-09-04T09:00:07.460Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-04T09:00:08.280Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-04T09:00:08.839Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-05T09:00:07.678Z""},""total"":51.5,""spread"":5.5},{""date"":{""$date"":""2019-09-05T09:00:08.677Z""},""total"":51.5,""spread"":5.5},{""date"":{""$date"":""2019-09-06T04:19:31.530Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-06T04:19:31.890Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-06T09:00:09.759Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-07T09:00:07.764Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-07T09:00:08.323Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-08T09:00:07.996Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-09T09:00:03.672Z""},""total"":50.5,""spread"":-6.5},{""date"":{""$date"":""2019-09-10T09:00:04.778Z""},""total"":50,""spread"":-6.5},{""date"":{""$date"":""2019-09-11T09:00:05.040Z""},""total"":49.5,""spread"":-6.5},{""date"":{""$date"":""2019-09-12T09:00:04.998Z""},""total"":49,""spread"":-7},{""spread"":-6.5,""total"":48,""date"":1.56833351198e+12}]","[{""date"":{""$date"":""2019-09-04T09:00:07.460Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-04T09:00:08.280Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-04T09:00:08.839Z""},""total"":"""",""spread"":5.5},{""date"":{""$date"":""2019-09-05T09:00:07.678Z""},""total"":51.5,""spread"":5.5},{""date"":{""$date"":""2019-09-05T09:00:08.677Z""},""total"":51.5,""spread"":5.5},{""date"":{""$date"":""2019-09-06T04:19:31.530Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-06T04:19:31.890Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-06T09:00:09.759Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-07T09:00:07.764Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-07T09:00:08.323Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-08T09:00:07.996Z""},""total"":52.5,""spread"":-5.5},{""date"":{""$date"":""2019-09-09T09:00:03.672Z""},""total"":50.5,""spread"":-6.5},{""date"":{""$date"":""2019-09-10T09:00:04.778Z""},""total"":50,""spread"":-6.5},{""date"":{""$date"":""2019-09-11T09:00:05.040Z""},""total"":49.5,""spread"":-6.5},{""date"":{""$date"":""2019-09-12T09:00:04.998Z""},""total"":49,""spread"":-7},{""spread"":-6.5,""total"":48,""date"":1.56833351198e+12}]",17.07,26.36,-9.29,43.43,0,0,0,0,1,0,2,20,14,34,6,2019-09-13T00:20:00.000Z
1109273,2019,2,Jacksonville Jaguars,Houston Texans,-8.5,43,"[{""date"":{""$date"":""2019-09-04T09:00:07.396Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-04T09:00:08.397Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-04T09:00:08.957Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-05T09:00:07.518Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-05T09:00:08.738Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T04:19:31.308Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T04:19:32.129Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T09:00:10.120Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-07T09:00:07.582Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-07T09:00:08.402Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-08T09:00:08.577Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-09T09:00:04.129Z""},""total"":"""",""spread"":-8.5},{""date"":{""$date"":""2019-09-10T09:00:05.277Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-11T09:00:05.561Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-12T09:00:05.660Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-13T09:00:06.057Z""},""total"":43.5,""spread"":-8.5},{""date"":{""$date"":""2019-09-14T09:00:07.005Z""},""total"":43,""spread"":-8.5},{""date"":{""$date"":""2019-09-15T09:00:04.667Z""},""total"":43,""spread"":-8.5},{""date"":{""$date"":""2019-09-15T09:00:06.568Z""},""total"":43,""spread"":-8.5}]","[{""date"":{""$date"":""2019-09-04T09:00:07.396Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-04T09:00:08.397Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-04T09:00:08.957Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-05T09:00:07.518Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-05T09:00:08.738Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T04:19:31.308Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T04:19:32.129Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T09:00:10.120Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-07T09:00:07.582Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-07T09:00:08.402Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-08T09:00:08.577Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-09T09:00:04.129Z""},""total"":"""",""spread"":-8.5},{""date"":{""$date"":""2019-09-10T09:00:05.277Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-11T09:00:05.561Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-12T09:00:05.660Z""},""total"":43.5,""spread"":-9},{""date"":{""$date"":""2019-09-13T09:00:06.057Z""},""total"":43.5,""spread"":-8.5},{""date"":{""$date"":""2019-09-14T09:00:07.005Z""},""total"":43,""spread"":-8.5},{""date"":{""$date"":""2019-09-15T09:00:04.667Z""},""total"":43,""spread"":-8.5},{""date"":{""$date"":""2019-09-15T09:00:06.568Z""},""total"":43,""spread"":-8.5}]",17.24,25.88,-8.65,43.12,1,0,0,0,0,0,2,12,13,25,-1,2019-09-15T17:00:00.000Z
1109293,2019,2,Los Angeles Chargers,Detroit Lions,1.5,47,"[{""date"":{""$date"":""2019-09-04T09:00:07.400Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-04T09:00:08.278Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-04T09:00:08.897Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-05T09:00:07.579Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-05T09:00:08.798Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T04:19:31.667Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T04:19:31.969Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T09:00:10.117Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-07T09:00:07.704Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-07T09:00:08.642Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-08T09:00:08.575Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-09T09:00:05.032Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-09-10T09:00:05.053Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-10T09:00:06.237Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-11T09:00:05.271Z""},""total"":48,""spread"":2.5},{""date"":{""$date"":""2019-09-11T09:00:06.668Z""},""total"":48,""spread"":2.5},{""date"":{""$date"":""2019-09-12T09:00:05.540Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-12T09:00:06.940Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-13T09:00:06.056Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-13T09:00:08.253Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-14T09:00:07.427Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-14T09:00:09.064Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:05.768Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:06.966Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:07.867Z""},""total"":47,""spread"":1.5}]","[{""date"":{""$date"":""2019-09-04T09:00:07.400Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-04T09:00:08.278Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-04T09:00:08.897Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-05T09:00:07.579Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-05T09:00:08.798Z""},""total"":"""",""spread"":-3.5},{""date"":{""$date"":""2019-09-06T04:19:31.667Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T04:19:31.969Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-06T09:00:10.117Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-07T09:00:07.704Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-07T09:00:08.642Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-08T09:00:08.575Z""},""total"":"""",""spread"":3.5},{""date"":{""$date"":""2019-09-09T09:00:05.032Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-09-10T09:00:05.053Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-10T09:00:06.237Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-11T09:00:05.271Z""},""total"":48,""spread"":2.5},{""date"":{""$date"":""2019-09-11T09:00:06.668Z""},""total"":48,""spread"":2.5},{""date"":{""$date"":""2019-09-12T09:00:05.540Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-12T09:00:06.940Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-13T09:00:06.056Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-13T09:00:08.253Z""},""total"":47.5,""spread"":2.5},{""date"":{""$date"":""2019-09-14T09:00:07.427Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-14T09:00:09.064Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:05.768Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:06.966Z""},""total"":47,""spread"":1.5},{""date"":{""$date"":""2019-09-15T09:00:07.867Z""},""total"":47,""spread"":1.5}]",27.94,20.63,7.31,48.56,0,0,0,0,0,0,0,10,13,23,-3,2019-09-15T17:00:00.000Z
1109278,2019,2,Indianapolis Colts,Tennessee Titans,-3,43.5,"[{""date"":{""$date"":""2019-09-04T09:00:07.678Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-04T09:00:08.338Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-04T09:00:08.837Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-05T09:00:07.519Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-05T09:00:08.680Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T04:19:31.389Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T04:19:32.267Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T09:00:09.880Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-07T09:00:07.644Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-07T09:00:08.464Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-08T09:00:08.416Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-09T09:00:04.529Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-10T09:00:04.617Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-10T09:00:05.760Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-11T09:00:04.581Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-11T09:00:06.261Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-12T09:00:05.120Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-12T09:00:06.379Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-13T09:00:05.506Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-13T09:00:07.354Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-14T09:00:07.545Z""},""total"":43.5,""spread"":-3.5},{""date"":{""$date"":""2019-09-15T09:00:05.226Z""},""total"":43.5,""spread"":-3},{""date"":{""$date"":""2019-09-15T09:00:07.206Z""},""total"":43.5,""spread"":-3}]","[{""date"":{""$date"":""2019-09-04T09:00:07.678Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-04T09:00:08.338Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-04T09:00:08.837Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-05T09:00:07.519Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-05T09:00:08.680Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T04:19:31.389Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T04:19:32.267Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-06T09:00:09.880Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-07T09:00:07.644Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-07T09:00:08.464Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-08T09:00:08.416Z""},""total"":"""",""spread"":-3},{""date"":{""$date"":""2019-09-09T09:00:04.529Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-10T09:00:04.617Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-10T09:00:05.760Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-11T09:00:04.581Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-11T09:00:06.261Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-12T09:00:05.120Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-12T09:00:06.379Z""},""total"":44.5,""spread"":-3},{""date"":{""$date"":""2019-09-13T09:00:05.506Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-13T09:00:07.354Z""},""total"":44,""spread"":-3},{""date"":{""$date"":""2019-09-14T09:00:07.545Z""},""total"":43.5,""spread"":-3.5},{""date"":{""$date"":""2019-09-15T09:00:05.226Z""},""total"":43.5,""spread"":-3},{""date"":{""$date"":""2019-09-15T09:00:07.206Z""},""total"":43.5,""spread"":-3}]",19.6,22.2,-2.6,41.8,0,0,1,0,1,0,4,19,17,36,2,2019-09-15T17:00:00.000Z
1109303,2019,2,Buffalo Bills,New York Giants,2,44.5,"[{""date"":{""$date"":""2019-08-30T16:57:09.947Z""},""spread"":-2,""total"":NaN},{""date"":{""$date"":""2019-08-30T17:01:13.838Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:01:27.697Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:04:10.422Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:07:42.401Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:07:42.934Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:09:35.297Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:06.255Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:07.654Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:09.015Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-01T09:00:08.350Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-01T09:00:09.148Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:06.788Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:08.569Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:09.169Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-03T09:00:08.266Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:07.678Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:08.339Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:08.837Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-05T09:00:07.520Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-05T09:00:08.680Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T04:19:31.390Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T04:19:32.268Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T09:00:09.880Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-07T09:00:07.644Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-07T09:00:08.464Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-08T09:00:08.416Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-09T09:00:05.031Z""},""total"":42.5,""spread"":2.5},{""date"":{""$date"":""2019-09-10T09:00:05.076Z""},""total"":43.5,""spread"":2},{""date"":{""$date"":""2019-09-10T09:00:06.209Z""},""total"":43.5,""spread"":2},{""date"":{""$date"":""2019-09-11T09:00:05.282Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-11T09:00:06.701Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-12T09:00:05.599Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-12T09:00:06.919Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-13T09:00:06.135Z""},""total"":44,""spread"":1.5},{""date"":{""$date"":""2019-09-13T09:00:08.254Z""},""total"":44,""spread"":1.5},{""date"":{""$date"":""2019-09-14T09:00:07.445Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-14T09:00:08.966Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:05.769Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:06.861Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:07.868Z""},""total"":44.5,""spread"":2}]","[{""date"":{""$date"":""2019-08-30T16:57:09.947Z""},""spread"":-2,""total"":NaN},{""date"":{""$date"":""2019-08-30T17:01:13.838Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:01:27.697Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:04:10.422Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:07:42.401Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:07:42.934Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-30T17:09:35.297Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:06.255Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:07.654Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-08-31T09:00:09.015Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-01T09:00:08.350Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-01T09:00:09.148Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:06.788Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:08.569Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-02T09:00:09.169Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-03T09:00:08.266Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:07.678Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:08.339Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-04T09:00:08.837Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-05T09:00:07.520Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-05T09:00:08.680Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T04:19:31.390Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T04:19:32.268Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-06T09:00:09.880Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-07T09:00:07.644Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-07T09:00:08.464Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-08T09:00:08.416Z""},""total"":"""",""spread"":-2.5},{""date"":{""$date"":""2019-09-09T09:00:05.031Z""},""total"":42.5,""spread"":2.5},{""date"":{""$date"":""2019-09-10T09:00:05.076Z""},""total"":43.5,""spread"":2},{""date"":{""$date"":""2019-09-10T09:00:06.209Z""},""total"":43.5,""spread"":2},{""date"":{""$date"":""2019-09-11T09:00:05.282Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-11T09:00:06.701Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-12T09:00:05.599Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-12T09:00:06.919Z""},""total"":43.5,""spread"":1.5},{""date"":{""$date"":""2019-09-13T09:00:06.135Z""},""total"":44,""spread"":1.5},{""date"":{""$date"":""2019-09-13T09:00:08.254Z""},""total"":44,""spread"":1.5},{""date"":{""$date"":""2019-09-14T09:00:07.445Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-14T09:00:08.966Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:05.769Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:06.861Z""},""total"":44.5,""spread"":2},{""date"":{""$date"":""2019-09-15T09:00:07.868Z""},""total"":44.5,""spread"":2}]",22.44,18.13,4.31,40.56,1,0,1,0,1,0,6,28,14,42,14,2019-09-15T17:00:00.000Z
