gameId,year,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
1110453,2019,17,San Francisco 49ers,Seattle Seahawks,3,45.5,"[{""date"":{""$date"":""2019-12-19T09:00:13.828Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-19T09:00:17.148Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-19T09:00:21.246Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-19T09:00:25.446Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-19T09:00:27.947Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-19T09:00:30.966Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:12.094Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:17.018Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:20.176Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:22.298Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:23.937Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-20T09:00:31.255Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-21T09:00:13.959Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-21T09:00:17.977Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-21T09:00:23.196Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-21T09:00:31.397Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-21T09:00:34.918Z""},""total"":"""",""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:12.447Z""},""total"":47,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:14.467Z""},""total"":47,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:30.069Z""},""total"":47,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:32.906Z""},""total"":47,""spread"":0},{""date"":{""$date"":""2019-12-23T09:00:14.326Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-23T09:00:16.346Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-23T09:00:18.426Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-23T09:00:22.466Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-23T09:00:26.566Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-23T09:00:32.207Z""},""total"":47.5,""spread"":3},{""date"":{""$date"":""2019-12-24T09:00:17.672Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-24T09:00:21.213Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-24T09:00:26.674Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-24T09:00:32.871Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-25T09:00:12.418Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-25T09:00:15.241Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-25T09:00:26.600Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-25T09:00:31.319Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:11.744Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:17.487Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:20.528Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:25.128Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:26.886Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-26T09:00:29.968Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-27T09:00:12.341Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-27T09:00:19.462Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-27T09:00:28.183Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-27T09:00:33.303Z""},""total"":47,""spread"":3},{""date"":{""$date"":""2019-12-28T01:55:49.631Z""},""total"":46.5,""spread"":3.5},{""date"":{""$date"":""2019-12-28T09:00:05.428Z""},""total"":46.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:19:10.365Z""},""total"":45.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:23:11.461Z""},""total"":45.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:24:24.191Z""},""total"":45.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:28:24.990Z""},""total"":45.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T09:00:05.139Z""},""total"":45.5,""spread"":3}]",25.92,23.92,2,49.85,1,0,0,0,1,0,4,26,21,47,5,2019-12-30T01:20:00.000Z
1110438,2019,17,Philadelphia Eagles,New York Giants,3.5,44.5,"[{""date"":{""$date"":""2019-12-19T09:00:13.266Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-19T09:00:16.467Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-19T09:00:22.945Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-19T09:00:25.507Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-19T09:00:27.525Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-19T09:00:31.327Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:12.835Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:16.714Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:19.296Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:21.635Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:24.459Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-20T09:00:31.755Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-21T09:00:20.539Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-21T09:00:32.117Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-21T09:00:36.077Z""},""total"":"""",""spread"":4.5},{""date"":{""$date"":""2019-12-22T09:00:11.949Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-22T09:00:15.829Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-22T09:00:30.490Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-22T09:00:32.728Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-23T09:00:13.626Z""},""total"":46,""spread"":4.5},{""date"":{""$date"":""2019-12-23T09:00:19.806Z""},""total"":46,""spread"":4.5},{""date"":{""$date"":""2019-12-23T09:00:22.048Z""},""total"":46,""spread"":4.5},{""date"":{""$date"":""2019-12-23T09:00:24.228Z""},""total"":46,""spread"":4.5},{""date"":{""$date"":""2019-12-23T09:00:33.309Z""},""total"":46,""spread"":4.5},{""date"":{""$date"":""2019-12-24T09:00:18.073Z""},""total"":45.5,""spread"":4.5},{""date"":{""$date"":""2019-12-24T09:00:21.692Z""},""total"":45.5,""spread"":4.5},{""date"":{""$date"":""2019-12-24T09:00:25.911Z""},""total"":45.5,""spread"":4.5},{""date"":{""$date"":""2019-12-24T09:00:33.433Z""},""total"":45.5,""spread"":4.5},{""date"":{""$date"":""2019-12-25T09:00:12.361Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-25T09:00:16.240Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-25T09:00:25.520Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-25T09:00:32.001Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:11.666Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:17.807Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:20.807Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:23.705Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:27.426Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-26T09:00:29.546Z""},""total"":45,""spread"":4.5},{""date"":{""$date"":""2019-12-27T09:00:13.023Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:20.201Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:27.743Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:32.942Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-28T01:55:49.570Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-28T09:00:05.548Z""},""total"":45,""spread"":4},{""date"":{""$date"":""2019-12-29T07:19:10.303Z""},""total"":44.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:23:11.200Z""},""total"":44.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:24:23.935Z""},""total"":44.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T07:28:24.992Z""},""total"":44.5,""spread"":3.5},{""date"":{""$date"":""2019-12-29T09:00:05.369Z""},""total"":44.5,""spread"":3.5}]",25.29,19.79,5.5,45.07,1,0,1,0,1,0,6,34,17,51,17,2019-12-29T21:25:00.000Z
1110428,2019,17,Indianapolis Colts,Jacksonville Jaguars,6,41.5,"[{""date"":{""$date"":""2019-12-19T09:00:13.827Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-19T09:00:17.148Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-19T09:00:23.367Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-19T09:00:25.386Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-19T09:00:28.326Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-19T09:00:32.988Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:12.038Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:17.017Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:18.937Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:21.098Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:23.937Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-20T09:00:31.254Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-21T09:00:13.959Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-21T09:00:21.857Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-21T09:00:31.917Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-21T09:00:36.297Z""},""total"":"""",""spread"":-1.5},{""date"":{""$date"":""2019-12-22T09:00:12.447Z""},""total"":44.5,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:14.467Z""},""total"":44.5,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:30.068Z""},""total"":44.5,""spread"":0},{""date"":{""$date"":""2019-12-22T09:00:33.869Z""},""total"":44.5,""spread"":0},{""date"":{""$date"":""2019-12-23T09:00:14.326Z""},""total"":43.5,""spread"":3.5},{""date"":{""$date"":""2019-12-23T09:00:19.546Z""},""total"":43.5,""spread"":3.5},{""date"":{""$date"":""2019-12-23T09:00:21.526Z""},""total"":43.5,""spread"":3.5},{""date"":{""$date"":""2019-12-23T09:00:27.246Z""},""total"":43.5,""spread"":3.5},{""date"":{""$date"":""2019-12-23T09:00:34.047Z""},""total"":43.5,""spread"":3.5},{""date"":{""$date"":""2019-12-24T09:00:18.673Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-24T09:00:21.973Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-24T09:00:26.193Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-24T09:00:33.191Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-25T09:00:12.419Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-25T09:00:14.457Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-25T09:00:26.921Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-25T09:00:31.819Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:11.805Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:17.228Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:21.205Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:24.186Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:26.267Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-26T09:00:30.206Z""},""total"":43,""spread"":3.5},{""date"":{""$date"":""2019-12-27T09:00:13.264Z""},""total"":43,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:18.801Z""},""total"":43,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:28.603Z""},""total"":43,""spread"":4},{""date"":{""$date"":""2019-12-27T09:00:33.121Z""},""total"":43,""spread"":4},{""date"":{""$date"":""2019-12-28T01:55:49.633Z""},""total"":42,""spread"":4.5},{""date"":{""$date"":""2019-12-28T09:00:05.487Z""},""total"":42,""spread"":5},{""date"":{""$date"":""2019-12-29T07:19:10.423Z""},""total"":41.5,""spread"":6},{""date"":{""$date"":""2019-12-29T07:23:11.135Z""},""total"":41.5,""spread"":6},{""date"":{""$date"":""2019-12-29T07:24:23.933Z""},""total"":41.5,""spread"":6},{""date"":{""$date"":""2019-12-29T07:28:24.749Z""},""total"":41.5,""spread"":6},{""date"":{""$date"":""2019-12-29T09:00:05.189Z""},""total"":41.5,""spread"":6}]",26.14,18.14,8,44.29,0,0,0,0,1,0,2,20,38,58,-18,2019-12-29T21:25:00.000Z
1110458,2019,17,Oakland Raiders,Denver Broncos,-3.5,40.5,"[{""date"":{""$date"":""2019-12-19T09:00:12.128Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-19T09:00:15.308Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-19T09:00:22.945Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-19T09:00:25.507Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-19T09:00:27.525Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-19T09:00:31.328Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-20T09:00:13.356Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-20T09:00:17.517Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-20T09:00:19.296Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-20T09:00:21.635Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-20T09:00:29.078Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-21T09:00:15.418Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-21T09:00:20.596Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-21T09:00:32.117Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-21T09:00:36.077Z""},""total"":"""",""spread"":-4.5},{""date"":{""$date"":""2019-12-22T09:00:12.127Z""},""total"":41.5,""spread"":-4.5},{""date"":{""$date"":""2019-12-22T09:00:14.229Z""},""total"":41.5,""spread"":-4.5},{""date"":{""$date"":""2019-12-22T09:00:29.269Z""},""total"":41.5,""spread"":-4.5},{""date"":{""$date"":""2019-12-22T09:00:32.728Z""},""total"":41.5,""spread"":-4.5},{""date"":{""$date"":""2019-12-23T09:00:14.708Z""},""total"":42,""spread"":-4},{""date"":{""$date"":""2019-12-23T09:00:19.806Z""},""total"":42,""spread"":-4},{""date"":{""$date"":""2019-12-23T09:00:22.049Z""},""total"":42,""spread"":-4},{""date"":{""$date"":""2019-12-23T09:00:24.366Z""},""total"":42,""spread"":-4},{""date"":{""$date"":""2019-12-23T09:00:33.309Z""},""total"":42,""spread"":-4},{""date"":{""$date"":""2019-12-24T09:00:13.854Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-24T09:00:20.772Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-24T09:00:23.114Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-24T09:00:28.532Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-25T09:00:12.421Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-25T09:00:15.760Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-25T09:00:21.559Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-25T09:00:32.057Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:11.747Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:13.864Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:20.808Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:23.706Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:27.427Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-26T09:00:28.906Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-27T09:00:12.042Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-27T09:00:16.103Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-27T09:00:27.743Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-27T09:00:32.943Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-28T01:55:49.771Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-28T09:00:05.429Z""},""total"":41,""spread"":-3.5},{""date"":{""$date"":""2019-12-29T07:19:10.425Z""},""total"":40.5,""spread"":-3.5},{""date"":{""$date"":""2019-12-29T07:23:11.142Z""},""total"":40.5,""spread"":-3.5},{""date"":{""$date"":""2019-12-29T07:24:23.989Z""},""total"":40.5,""spread"":-3.5},{""date"":{""$date"":""2019-12-29T07:28:24.710Z""},""total"":40.5,""spread"":-3.5},{""date"":{""$date"":""2019-12-29T09:00:05.271Z""},""total"":40.5,""spread"":-3.5}]",18.14,22.93,-4.79,41.07,1,0,0,0,0,0,2,15,16,31,-1,2019-12-29T21:25:00.000Z
1110433,2019,17,Miami Dolphins,New England Patriots,-16.5,45,"[{""date"":{""$date"":""2019-12-19T09:00:12.128Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-19T09:00:15.307Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-19T09:00:21.246Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-19T09:00:25.446Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-19T09:00:27.947Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-19T09:00:30.965Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:13.356Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:17.517Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:20.176Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:22.298Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:24.755Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-20T09:00:31.937Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-21T09:00:15.418Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-21T09:00:17.977Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-21T09:00:23.196Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-21T09:00:31.397Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-21T09:00:34.918Z""},""total"":"""",""spread"":-14.5},{""date"":{""$date"":""2019-12-22T09:00:12.127Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-22T09:00:14.229Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-22T09:00:29.268Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-22T09:00:32.850Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:14.708Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:16.346Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:18.426Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:22.466Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:26.566Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-23T09:00:32.207Z""},""total"":43.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-24T09:00:11.613Z""},""total"":45,""spread"":-15.5},{""date"":{""$date"":""2019-12-24T09:00:20.173Z""},""total"":45,""spread"":-15.5},{""date"":{""$date"":""2019-12-25T09:00:12.299Z""},""total"":45,""spread"":-15.5},{""date"":{""$date"":""2019-12-26T09:00:10.686Z""},""total"":44.5,""spread"":-15.5},{""date"":{""$date"":""2019-12-26T09:00:15.787Z""},""total"":44.5,""spread"":-15.5},{""date"":{""$date"":""2019-12-27T09:00:11.143Z""},""total"":45,""spread"":-16},{""date"":{""$date"":""2019-12-27T09:00:17.360Z""},""total"":45,""spread"":-16},{""date"":{""$date"":""2019-12-28T01:55:48.987Z""},""total"":44.5,""spread"":-16},{""date"":{""$date"":""2019-12-28T09:00:04.828Z""},""total"":44.5,""spread"":-16.5},{""date"":{""$date"":""2019-12-29T07:19:09.640Z""},""total"":45,""spread"":-16.5},{""date"":{""$date"":""2019-12-29T07:23:10.619Z""},""total"":45,""spread"":-16.5},{""date"":{""$date"":""2019-12-29T07:24:23.371Z""},""total"":45,""spread"":-16.5},{""date"":{""$date"":""2019-12-29T07:28:24.132Z""},""total"":45,""spread"":-16.5},{""date"":{""$date"":""2019-12-29T09:00:04.590Z""},""total"":45,""spread"":-16.5}]",15.43,29.57,-14.14,45,0,0,1,0,0,0,2,27,24,51,3,2019-12-29T18:00:00.000Z
