gameId,year,season,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4733417,2024,reg,11,Washington Commanders,Philadelphia Eagles,-4,49.5,"[{""date"":{""$date"":""2024-11-11T21:01:20.323Z""},""spread"":-3.5,""spreadOdds"":108,""total"":49.5,""totalOdds"":-110,""awayML"":{""decimal"":2.51,""american"":151},""homeML"":{""decimal"":1.578,""american"":-173}},{""date"":{""$date"":""2024-11-12T09:00:41.958Z""},""spread"":-3.5,""spreadOdds"":103,""total"":48,""totalOdds"":102,""awayML"":{""decimal"":2.57,""american"":157},""homeML"":{""decimal"":1.5587,""american"":-179}},{""date"":{""$date"":""2024-11-12T21:00:47.483Z""},""spread"":-3.5,""spreadOdds"":105,""total"":48,""totalOdds"":-102,""awayML"":{""decimal"":2.56,""american"":156},""homeML"":{""decimal"":1.5587,""american"":-179}},{""date"":{""$date"":""2024-11-13T09:00:42.704Z""},""spread"":-3.5,""spreadOdds"":-105,""total"":48,""totalOdds"":-101,""awayML"":{""decimal"":2.71,""american"":171},""homeML"":{""decimal"":1.5102,""american"":-196}},{""date"":{""$date"":""2024-11-13T21:00:43.343Z""},""spread"":-3.5,""spreadOdds"":-108,""total"":48,""totalOdds"":-102,""awayML"":{""decimal"":2.67,""american"":167},""homeML"":{""decimal"":1.5236,""american"":-191}},{""date"":{""$date"":""2024-11-14T09:00:42.921Z""},""spread"":-3.5,""spreadOdds"":-112,""total"":48,""totalOdds"":-100,""awayML"":{""decimal"":2.74,""american"":174},""homeML"":{""decimal"":1.5,""american"":-200}},{""date"":{""$date"":""2024-11-14T21:00:42.674Z""},""spread"":-4,""spreadOdds"":-108,""total"":49.5,""totalOdds"":-109,""awayML"":{""decimal"":2.83,""american"":183},""homeML"":{""decimal"":1.4854,""american"":-206}}]",24,27.06,-3.06,51.06,1,0,0,0,0,0,2,18,26,44,-8,2024-11-15T01:15:00.000Z
4733418,2024,reg,11,L.A. Rams Rams,New England Patriots,4.5,43,"[{""date"":{""$date"":""2024-11-13T09:00:42.883Z""},""spread"":4.5,""spreadOdds"":-109,""total"":44,""totalOdds"":-115,""awayML"":{""decimal"":1.4739,""american"":-211},""homeML"":{""decimal"":2.83,""american"":183}},{""date"":{""$date"":""2024-11-13T21:00:43.502Z""},""spread"":4.5,""spreadOdds"":-109,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.463,""american"":-216},""homeML"":{""decimal"":2.86,""american"":186}},{""date"":{""$date"":""2024-11-14T09:00:43.099Z""},""spread"":4.5,""spreadOdds"":-107,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.4545,""american"":-220},""homeML"":{""decimal"":2.9,""american"":190}},{""date"":{""$date"":""2024-11-14T21:00:42.834Z""},""spread"":4.5,""spreadOdds"":-107,""total"":43,""totalOdds"":-101,""awayML"":{""decimal"":1.4545,""american"":-220},""homeML"":{""decimal"":2.9,""american"":190}},{""date"":{""$date"":""2024-11-15T09:00:42.682Z""},""spread"":4.5,""spreadOdds"":-106,""total"":43,""totalOdds"":-109,""awayML"":{""decimal"":1.4505,""american"":-222},""homeML"":{""decimal"":2.91,""american"":191}},{""date"":{""$date"":""2024-11-15T21:00:42.791Z""},""spread"":4.5,""spreadOdds"":-108,""total"":43,""totalOdds"":-108,""awayML"":{""decimal"":1.4545,""american"":-220},""homeML"":{""decimal"":2.9,""american"":190}},{""date"":{""$date"":""2024-11-16T09:00:42.054Z""},""spread"":4.5,""spreadOdds"":-108,""total"":43,""totalOdds"":-108,""awayML"":{""decimal"":1.4545,""american"":-220},""homeML"":{""decimal"":2.9,""american"":190}},{""date"":{""$date"":""2024-11-16T21:00:41.850Z""},""spread"":4.5,""spreadOdds"":-111,""total"":43,""totalOdds"":-113,""awayML"":{""decimal"":1.4673,""american"":-214},""homeML"":{""decimal"":2.85,""american"":185}},{""date"":{""$date"":""2024-11-17T09:00:41.393Z""},""spread"":4.5,""spreadOdds"":-119,""total"":43,""totalOdds"":-112,""awayML"":{""decimal"":1.4878,""american"":-205},""homeML"":{""decimal"":2.78,""american"":178}}]",22.31,18.06,4.25,40.38,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733419,2024,reg,11,Las Vegas Raiders,Miami Dolphins,-7.5,44,"[{""date"":{""$date"":""2024-11-13T09:00:43.062Z""},""spread"":-7.5,""spreadOdds"":-106,""total"":44,""totalOdds"":-113,""awayML"":{""decimal"":3.91,""american"":291},""homeML"":{""decimal"":1.2817,""american"":-355}},{""date"":{""$date"":""2024-11-13T21:00:43.681Z""},""spread"":-7.5,""spreadOdds"":103,""total"":44,""totalOdds"":-109,""awayML"":{""decimal"":3.77,""american"":277},""homeML"":{""decimal"":1.2985,""american"":-335}},{""date"":{""$date"":""2024-11-14T09:00:43.241Z""},""spread"":-7.5,""spreadOdds"":105,""total"":44,""totalOdds"":-109,""awayML"":{""decimal"":3.77,""american"":277},""homeML"":{""decimal"":1.2985,""american"":-335}},{""date"":{""$date"":""2024-11-14T21:00:42.995Z""},""spread"":-7.5,""spreadOdds"":105,""total"":44,""totalOdds"":-115,""awayML"":{""decimal"":3.76,""american"":276},""homeML"":{""decimal"":1.2994,""american"":-334}},{""date"":{""$date"":""2024-11-15T09:00:42.838Z""},""spread"":-7.5,""spreadOdds"":105,""total"":44,""totalOdds"":-115,""awayML"":{""decimal"":3.76,""american"":276},""homeML"":{""decimal"":1.2994,""american"":-334}},{""date"":{""$date"":""2024-11-15T21:00:42.946Z""},""spread"":-7.5,""spreadOdds"":105,""total"":44,""totalOdds"":-114,""awayML"":{""decimal"":3.83,""american"":283},""homeML"":{""decimal"":1.2907,""american"":-344}},{""date"":{""$date"":""2024-11-16T09:00:42.200Z""},""spread"":-7.5,""spreadOdds"":103,""total"":44,""totalOdds"":-114,""awayML"":{""decimal"":3.9,""american"":290},""homeML"":{""decimal"":1.2941,""american"":-340}},{""date"":{""$date"":""2024-11-16T21:00:42.003Z""},""spread"":-7.5,""spreadOdds"":102,""total"":44,""totalOdds"":-112,""awayML"":{""decimal"":3.92,""american"":292},""homeML"":{""decimal"":1.2809,""american"":-356}},{""date"":{""$date"":""2024-11-17T09:00:41.551Z""},""spread"":-7.5,""spreadOdds"":102,""total"":44,""totalOdds"":-113,""awayML"":{""decimal"":3.93,""american"":293},""homeML"":{""decimal"":1.2786,""american"":-359}}]",17.44,25.25,-7.81,42.69,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733420,2024,reg,11,Green Bay Packers,Chicago Bears,5.5,40.5,"[{""date"":{""$date"":""2024-11-11T21:01:21.022Z""},""spread"":6.5,""spreadOdds"":-117,""total"":41.5,""totalOdds"":-111,""awayML"":{""decimal"":1.3937,""american"":-254},""homeML"":{""decimal"":3.17,""american"":217}},{""date"":{""$date"":""2024-11-12T09:00:42.421Z""},""spread"":6.5,""spreadOdds"":-115,""total"":41.5,""totalOdds"":-111,""awayML"":{""decimal"":1.3817,""american"":-262},""homeML"":{""decimal"":3.23,""american"":223}},{""date"":{""$date"":""2024-11-12T21:00:47.965Z""},""spread"":6.5,""spreadOdds"":-116,""total"":40.5,""totalOdds"":-108,""awayML"":{""decimal"":1.3831,""american"":-261},""homeML"":{""decimal"":3.22,""american"":222}},{""date"":{""$date"":""2024-11-13T09:00:43.185Z""},""spread"":6.5,""spreadOdds"":-116,""total"":40.5,""totalOdds"":-108,""awayML"":{""decimal"":1.3831,""american"":-261},""homeML"":{""decimal"":3.21,""american"":221}},{""date"":{""$date"":""2024-11-13T21:00:43.824Z""},""spread"":5.5,""spreadOdds"":-110,""total"":40.5,""totalOdds"":-112,""awayML"":{""decimal"":1.4255,""american"":-235},""homeML"":{""decimal"":3.02,""american"":202}},{""date"":{""$date"":""2024-11-14T09:00:43.440Z""},""spread"":5.5,""spreadOdds"":-113,""total"":40.5,""totalOdds"":-113,""awayML"":{""decimal"":1.4348,""american"":-230},""homeML"":{""decimal"":2.98,""american"":198}},{""date"":{""$date"":""2024-11-14T21:00:43.155Z""},""spread"":5.5,""spreadOdds"":-110,""total"":40.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4274,""american"":-234},""homeML"":{""decimal"":3.01,""american"":201}},{""date"":{""$date"":""2024-11-15T09:00:43.037Z""},""spread"":5.5,""spreadOdds"":-110,""total"":40.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4274,""american"":-234},""homeML"":{""decimal"":3.01,""american"":201}},{""date"":{""$date"":""2024-11-15T21:00:43.086Z""},""spread"":5.5,""spreadOdds"":-104,""total"":40.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4065,""american"":-246},""homeML"":{""decimal"":3.1,""american"":210}},{""date"":{""$date"":""2024-11-16T09:00:42.378Z""},""spread"":5.5,""spreadOdds"":-106,""total"":40.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4115,""american"":-243},""homeML"":{""decimal"":3.07,""american"":207}},{""date"":{""$date"":""2024-11-16T21:00:42.163Z""},""spread"":5.5,""spreadOdds"":-106,""total"":40.5,""totalOdds"":-109,""awayML"":{""decimal"":1.4115,""american"":-243},""homeML"":{""decimal"":3.08,""american"":208}},{""date"":{""$date"":""2024-11-17T09:00:41.692Z""},""spread"":5.5,""spreadOdds"":-103,""total"":40.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4016,""american"":-249},""homeML"":{""decimal"":3.13,""american"":213}}]",24.69,16.56,8.13,41.25,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733421,2024,reg,11,Jacksonville Jaguars,Detroit Lions,-13.5,47,"[{""date"":{""$date"":""2024-11-12T21:00:48.201Z""},""spread"":-13,""spreadOdds"":-110,""total"":47,""totalOdds"":-103,""awayML"":{""decimal"":5.81,""american"":481},""homeML"":{""decimal"":1.1376,""american"":-727}},{""date"":{""$date"":""2024-11-13T09:00:43.422Z""},""spread"":-13,""spreadOdds"":-110,""total"":47,""totalOdds"":-103,""awayML"":{""decimal"":5.81,""american"":481},""homeML"":{""decimal"":1.1376,""american"":-727}},{""date"":{""$date"":""2024-11-13T21:00:43.982Z""},""spread"":-14,""spreadOdds"":101,""total"":47,""totalOdds"":-117,""awayML"":{""decimal"":6.03,""american"":503},""homeML"":{""decimal"":1.1295,""american"":-772}},{""date"":{""$date"":""2024-11-14T09:00:43.618Z""},""spread"":-14,""spreadOdds"":-102,""total"":47,""totalOdds"":-118,""awayML"":{""decimal"":6.14,""american"":514},""homeML"":{""decimal"":1.1256,""american"":-796}},{""date"":{""$date"":""2024-11-14T21:00:43.315Z""},""spread"":-14,""spreadOdds"":-103,""total"":47,""totalOdds"":-107,""awayML"":{""decimal"":6.23,""american"":523},""homeML"":{""decimal"":1.1225,""american"":-816}},{""date"":{""$date"":""2024-11-15T09:00:43.197Z""},""spread"":-14,""spreadOdds"":-103,""total"":47,""totalOdds"":-107,""awayML"":{""decimal"":6.23,""american"":523},""homeML"":{""decimal"":1.1225,""american"":-816}},{""date"":{""$date"":""2024-11-15T21:00:43.245Z""},""spread"":-14,""spreadOdds"":103,""total"":47,""totalOdds"":-113,""awayML"":{""decimal"":6.11,""american"":511},""homeML"":{""decimal"":1.1264,""american"":-791}},{""date"":{""$date"":""2024-11-16T09:00:42.519Z""},""spread"":-14,""spreadOdds"":102,""total"":47,""totalOdds"":-108,""awayML"":{""decimal"":6.15,""american"":515},""homeML"":{""decimal"":1.1253,""american"":-798}},{""date"":{""$date"":""2024-11-16T21:00:42.304Z""},""spread"":-14,""spreadOdds"":101,""total"":47,""totalOdds"":-108,""awayML"":{""decimal"":6.4,""american"":540},""homeML"":{""decimal"":1.1174,""american"":-852}},{""date"":{""$date"":""2024-11-17T09:00:41.814Z""},""spread"":-13.5,""spreadOdds"":-110,""total"":47,""totalOdds"":-108,""awayML"":{""decimal"":6.71,""american"":571},""homeML"":{""decimal"":1.1244,""american"":-804}}]",13.27,32.53,-19.27,45.8,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733422,2024,reg,11,Cleveland Browns,New Orleans Saints,1,44,"[{""date"":{""$date"":""2024-11-11T21:01:21.542Z""},""spread"":-1,""spreadOdds"":-103,""total"":44,""totalOdds"":-100,""awayML"":{""decimal"":1.9804,""american"":-102},""homeML"":{""decimal"":1.9091,""american"":-110}},{""date"":{""$date"":""2024-11-12T09:00:42.758Z""},""spread"":-1,""spreadOdds"":-104,""total"":44,""totalOdds"":-101,""awayML"":{""decimal"":1.9804,""american"":-102},""homeML"":{""decimal"":1.9009,""american"":-111}},{""date"":{""$date"":""2024-11-12T21:00:48.362Z""},""spread"":-1,""spreadOdds"":-106,""total"":44,""totalOdds"":-103,""awayML"":{""decimal"":2,""american"":100},""homeML"":{""decimal"":1.885,""american"":-113}},{""date"":{""$date"":""2024-11-13T09:00:43.602Z""},""spread"":-1,""spreadOdds"":-106,""total"":44,""totalOdds"":-102,""awayML"":{""decimal"":2.01,""american"":101},""homeML"":{""decimal"":1.885,""american"":-113}},{""date"":{""$date"":""2024-11-13T21:00:44.161Z""},""spread"":-1,""spreadOdds"":-103,""total"":44,""totalOdds"":-102,""awayML"":{""decimal"":1.9709,""american"":-103},""homeML"":{""decimal"":1.9091,""american"":-110}},{""date"":{""$date"":""2024-11-14T09:00:43.761Z""},""spread"":-1,""spreadOdds"":105,""total"":44,""totalOdds"":-102,""awayML"":{""decimal"":1.9091,""american"":-110},""homeML"":{""decimal"":1.9804,""american"":-102}},{""date"":{""$date"":""2024-11-14T21:00:43.475Z""},""spread"":1,""spreadOdds"":-107,""total"":44,""totalOdds"":-102,""awayML"":{""decimal"":1.9009,""american"":-111},""homeML"":{""decimal"":1.9901,""american"":-101}},{""date"":{""$date"":""2024-11-15T09:00:43.356Z""},""spread"":1,""spreadOdds"":-106,""total"":44,""totalOdds"":-102,""awayML"":{""decimal"":1.885,""american"":-113},""homeML"":{""decimal"":2,""american"":100}},{""date"":{""$date"":""2024-11-15T21:00:43.424Z""},""spread"":1,""spreadOdds"":-105,""total"":44,""totalOdds"":-110,""awayML"":{""decimal"":1.885,""american"":-113},""homeML"":{""decimal"":2.01,""american"":101}},{""date"":{""$date"":""2024-11-16T09:00:42.697Z""},""spread"":1,""spreadOdds"":-102,""total"":44,""totalOdds"":-109,""awayML"":{""decimal"":1.8547,""american"":-117},""homeML"":{""decimal"":2.04,""american"":104}},{""date"":{""$date"":""2024-11-16T21:00:42.424Z""},""spread"":1,""spreadOdds"":-102,""total"":44,""totalOdds"":-107,""awayML"":{""decimal"":1.8547,""american"":-117},""homeML"":{""decimal"":2.04,""american"":104}},{""date"":{""$date"":""2024-11-17T09:00:42.031Z""},""spread"":1,""spreadOdds"":102,""total"":44,""totalOdds"":-107,""awayML"":{""decimal"":1.8197,""american"":-122},""homeML"":{""decimal"":2.08,""american"":108}}]",19.63,20.44,-0.81,40.06,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733423,2024,reg,11,Minnesota Vikings,Tennessee Titans,6,40,"[{""date"":{""$date"":""2024-11-12T21:00:48.522Z""},""spread"":6.5,""spreadOdds"":-128,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.4132,""american"":-242},""homeML"":{""decimal"":3.07,""american"":207}},{""date"":{""$date"":""2024-11-13T09:00:43.725Z""},""spread"":6.5,""spreadOdds"":-128,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.4132,""american"":-242},""homeML"":{""decimal"":3.07,""american"":207}},{""date"":{""$date"":""2024-11-13T21:00:44.304Z""},""spread"":6.5,""spreadOdds"":-126,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.4049,""american"":-247},""homeML"":{""decimal"":3.11,""american"":211}},{""date"":{""$date"":""2024-11-14T09:00:43.939Z""},""spread"":5.5,""spreadOdds"":102,""total"":40,""totalOdds"":-114,""awayML"":{""decimal"":1.3891,""american"":-257},""homeML"":{""decimal"":3.19,""american"":219}},{""date"":{""$date"":""2024-11-14T21:00:43.635Z""},""spread"":5.5,""spreadOdds"":-101,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.3968,""american"":-252},""homeML"":{""decimal"":3.15,""american"":215}},{""date"":{""$date"":""2024-11-15T09:00:43.517Z""},""spread"":5.5,""spreadOdds"":-101,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.3968,""american"":-252},""homeML"":{""decimal"":3.15,""american"":215}},{""date"":{""$date"":""2024-11-15T21:00:43.603Z""},""spread"":5.5,""spreadOdds"":102,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.3846,""american"":-260},""homeML"":{""decimal"":3.21,""american"":221}},{""date"":{""$date"":""2024-11-16T09:00:42.839Z""},""spread"":5.5,""spreadOdds"":-100,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.3922,""american"":-255},""homeML"":{""decimal"":3.17,""american"":217}},{""date"":{""$date"":""2024-11-16T21:00:42.662Z""},""spread"":5.5,""spreadOdds"":-100,""total"":40,""totalOdds"":-115,""awayML"":{""decimal"":1.3922,""american"":-255},""homeML"":{""decimal"":3.17,""american"":217}},{""date"":{""$date"":""2024-11-17T09:00:42.173Z""},""spread"":6,""spreadOdds"":-112,""total"":40,""totalOdds"":-114,""awayML"":{""decimal"":1.3937,""american"":-254},""homeML"":{""decimal"":3.17,""american"":217}}]",22.88,16,6.88,38.88,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733424,2024,reg,11,Baltimore Ravens,Pittsburgh Steelers,3,48.5,"[{""date"":{""$date"":""2024-11-11T21:01:22.062Z""},""spread"":3,""spreadOdds"":101,""total"":47.5,""totalOdds"":-107,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.5,""american"":150}},{""date"":{""$date"":""2024-11-12T09:00:43.080Z""},""spread"":3,""spreadOdds"":103,""total"":47.5,""totalOdds"":-106,""awayML"":{""decimal"":1.5747,""american"":-174},""homeML"":{""decimal"":2.53,""american"":153}},{""date"":{""$date"":""2024-11-12T21:00:48.663Z""},""spread"":3,""spreadOdds"":102,""total"":48.5,""totalOdds"":-113,""awayML"":{""decimal"":1.578,""american"":-173},""homeML"":{""decimal"":2.52,""american"":152}},{""date"":{""$date"":""2024-11-13T09:00:43.925Z""},""spread"":3,""spreadOdds"":101,""total"":48.5,""totalOdds"":-113,""awayML"":{""decimal"":1.5814,""american"":-172},""homeML"":{""decimal"":2.51,""american"":151}},{""date"":{""$date"":""2024-11-13T21:00:44.503Z""},""spread"":3,""spreadOdds"":103,""total"":47.5,""totalOdds"":-109,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.51,""american"":151}},{""date"":{""$date"":""2024-11-14T09:00:44.081Z""},""spread"":3,""spreadOdds"":103,""total"":47.5,""totalOdds"":-107,""awayML"":{""decimal"":1.5814,""american"":-172},""homeML"":{""decimal"":2.51,""american"":151}},{""date"":{""$date"":""2024-11-14T21:00:43.795Z""},""spread"":3,""spreadOdds"":103,""total"":48.5,""totalOdds"":-104,""awayML"":{""decimal"":1.5814,""american"":-172},""homeML"":{""decimal"":2.51,""american"":151}},{""date"":{""$date"":""2024-11-15T09:00:43.676Z""},""spread"":3,""spreadOdds"":-102,""total"":48.5,""totalOdds"":-102,""awayML"":{""decimal"":1.6098,""american"":-164},""homeML"":{""decimal"":2.45,""american"":145}},{""date"":{""$date"":""2024-11-15T21:00:43.746Z""},""spread"":3,""spreadOdds"":102,""total"":48.5,""totalOdds"":-102,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.5,""american"":150}},{""date"":{""$date"":""2024-11-16T09:00:43.017Z""},""spread"":3,""spreadOdds"":102,""total"":48.5,""totalOdds"":-108,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.5,""american"":150}},{""date"":{""$date"":""2024-11-16T21:00:42.784Z""},""spread"":3,""spreadOdds"":102,""total"":48.5,""totalOdds"":-108,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.5,""american"":150}},{""date"":{""$date"":""2024-11-17T09:00:42.294Z""},""spread"":3,""spreadOdds"":102,""total"":48.5,""totalOdds"":-108,""awayML"":{""decimal"":1.5848,""american"":-171},""homeML"":{""decimal"":2.5,""american"":150}}]",24.75,24.31,0.44,49.06,,,,,,,,,,,,2024-11-17T18:00:00.000Z
4733425,2024,reg,11,Seattle Seahawks,San Francisco 49ers,-6.5,48,"[{""date"":{""$date"":""2024-11-12T21:00:48.823Z""},""spread"":-6.5,""spreadOdds"":-110,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":3.43,""american"":243},""homeML"":{""decimal"":1.346,""american"":-289}},{""date"":{""$date"":""2024-11-13T09:00:44.165Z""},""spread"":-6.5,""spreadOdds"":-108,""total"":49.5,""totalOdds"":-111,""awayML"":{""decimal"":3.4,""american"":240},""homeML"":{""decimal"":1.3509,""american"":-285}},{""date"":{""$date"":""2024-11-13T21:00:44.682Z""},""spread"":-6.5,""spreadOdds"":-108,""total"":48.5,""totalOdds"":-117,""awayML"":{""decimal"":3.39,""american"":239},""homeML"":{""decimal"":1.3521,""american"":-284}},{""date"":{""$date"":""2024-11-14T09:00:44.279Z""},""spread"":-6.5,""spreadOdds"":-107,""total"":47,""totalOdds"":101,""awayML"":{""decimal"":3.38,""american"":238},""homeML"":{""decimal"":1.3546,""american"":-282}},{""date"":{""$date"":""2024-11-14T21:00:43.955Z""},""spread"":-6.5,""spreadOdds"":-107,""total"":47,""totalOdds"":101,""awayML"":{""decimal"":3.38,""american"":238},""homeML"":{""decimal"":1.3546,""american"":-282}},{""date"":{""$date"":""2024-11-15T09:00:43.838Z""},""spread"":-6.5,""spreadOdds"":-110,""total"":47,""totalOdds"":101,""awayML"":{""decimal"":3.43,""american"":243},""homeML"":{""decimal"":1.346,""american"":-289}},{""date"":{""$date"":""2024-11-15T21:00:43.885Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":48,""totalOdds"":-105,""awayML"":{""decimal"":3.34,""american"":234},""homeML"":{""decimal"":1.361,""american"":-277}},{""date"":{""$date"":""2024-11-16T09:00:43.159Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":48,""totalOdds"":-108,""awayML"":{""decimal"":3.34,""american"":234},""homeML"":{""decimal"":1.361,""american"":-277}},{""date"":{""$date"":""2024-11-16T21:00:43.001Z""},""spread"":-6.5,""spreadOdds"":-107,""total"":48,""totalOdds"":-107,""awayML"":{""decimal"":3.36,""american"":236},""homeML"":{""decimal"":1.3571,""american"":-280}},{""date"":{""$date"":""2024-11-17T09:00:42.493Z""},""spread"":-6.5,""spreadOdds"":-107,""total"":48,""totalOdds"":-101,""awayML"":{""decimal"":3.37,""american"":237},""homeML"":{""decimal"":1.3546,""american"":-282}}]",20.31,28.25,-7.94,48.56,,,,,,,,,,,,2024-11-17T21:05:00.000Z
4733426,2024,reg,11,Atlanta Falcons,Denver Broncos,-2.5,44,"[{""date"":{""$date"":""2024-11-11T21:01:22.522Z""},""spread"":-1,""spreadOdds"":-119,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.13,""american"":113},""homeML"":{""decimal"":1.7874,""american"":-127}},{""date"":{""$date"":""2024-11-12T09:00:43.321Z""},""spread"":-1,""spreadOdds"":-119,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.13,""american"":113},""homeML"":{""decimal"":1.7874,""american"":-127}},{""date"":{""$date"":""2024-11-12T21:00:48.983Z""},""spread"":-1,""spreadOdds"":-123,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.16,""american"":116},""homeML"":{""decimal"":1.7634,""american"":-131}},{""date"":{""$date"":""2024-11-13T09:00:44.345Z""},""spread"":-1,""spreadOdds"":-123,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.16,""american"":116},""homeML"":{""decimal"":1.7634,""american"":-131}},{""date"":{""$date"":""2024-11-13T21:00:44.824Z""},""spread"":-1,""spreadOdds"":-127,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.2,""american"":120},""homeML"":{""decimal"":1.7407,""american"":-135}},{""date"":{""$date"":""2024-11-14T09:00:44.401Z""},""spread"":-1,""spreadOdds"":-127,""total"":44,""totalOdds"":-105,""awayML"":{""decimal"":2.2,""american"":120},""homeML"":{""decimal"":1.7407,""american"":-135}},{""date"":{""$date"":""2024-11-14T21:00:44.115Z""},""spread"":-2.5,""spreadOdds"":-104,""total"":44,""totalOdds"":-104,""awayML"":{""decimal"":2.18,""american"":118},""homeML"":{""decimal"":1.7519,""american"":-133}},{""date"":{""$date"":""2024-11-15T09:00:44.017Z""},""spread"":-2.5,""spreadOdds"":101,""total"":44,""totalOdds"":-106,""awayML"":{""decimal"":2.11,""american"":111},""homeML"":{""decimal"":1.8,""american"":-125}},{""date"":{""$date"":""2024-11-15T21:00:44.064Z""},""spread"":-2.5,""spreadOdds"":-100,""total"":44,""totalOdds"":-103,""awayML"":{""decimal"":2.13,""american"":113},""homeML"":{""decimal"":1.7874,""american"":-127}},{""date"":{""$date"":""2024-11-16T09:00:43.337Z""},""spread"":-2.5,""spreadOdds"":-101,""total"":44,""totalOdds"":105,""awayML"":{""decimal"":2.14,""american"":114},""homeML"":{""decimal"":1.7813,""american"":-128}},{""date"":{""$date"":""2024-11-16T21:00:43.162Z""},""spread"":-2.5,""spreadOdds"":-101,""total"":44,""totalOdds"":104,""awayML"":{""decimal"":2.13,""american"":113},""homeML"":{""decimal"":1.7813,""american"":-128}},{""date"":{""$date"":""2024-11-17T09:00:42.671Z""},""spread"":-2.5,""spreadOdds"":108,""total"":44,""totalOdds"":104,""awayML"":{""decimal"":2.06,""american"":106},""homeML"":{""decimal"":1.8403,""american"":-119}}]",21.13,20.88,0.25,42,,,,,,,,,,,,2024-11-17T21:05:00.000Z
