gameId,year,season,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4765610,2025,reg,1,Dallas Cowboys,Philadelphia Eagles,-8,48,"[{""date"":{""$date"":""2025-07-30T19:04:01.576Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-01T17:57:07.458Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-01T21:00:32.134Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-02T09:00:31.760Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-02T21:00:31.881Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-03T09:00:31.562Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-03T21:00:31.908Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-04T09:00:31.945Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-04T21:00:32.431Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-05T09:00:31.880Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-05T21:00:32.424Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-06T09:00:36.856Z""},""spread"":-6.5,""spreadOdds"":-113,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.51,""american"":251},""homeML"":{""decimal"":1.3436,""american"":-291}},{""date"":{""$date"":""2025-08-06T21:00:32.960Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3268,""american"":-306}},{""date"":{""$date"":""2025-08-07T09:00:31.703Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-07T21:00:32.867Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-08T09:00:31.681Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-08T21:00:32.151Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-09T09:00:31.694Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-09T21:00:32.545Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-10T09:00:32.143Z""},""spread"":-6.5,""spreadOdds"":-121,""total"":46.5,""totalOdds"":-103,""awayML"":{""decimal"":3.63,""american"":263},""homeML"":{""decimal"":1.3257,""american"":-307}},{""date"":{""$date"":""2025-08-10T21:00:31.683Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-11T09:00:31.793Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-11T21:00:31.636Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-12T09:00:31.685Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-12T21:00:32.237Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-13T09:00:31.604Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-13T21:00:32.476Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-14T09:00:31.857Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-104,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3247,""american"":-308}},{""date"":{""$date"":""2025-08-14T21:00:34.963Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-15T09:00:32.357Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-15T21:00:35.103Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-16T09:00:31.869Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-16T21:00:33.241Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-17T09:00:32.242Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-17T21:00:32.564Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-18T09:00:31.859Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-18T21:00:33.394Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-19T09:00:32.145Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-19T21:00:42.549Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-20T09:00:36.713Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-20T21:00:32.604Z""},""spread"":-7,""spreadOdds"":-105,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.65,""american"":265},""homeML"":{""decimal"":1.3236,""american"":-309}},{""date"":{""$date"":""2025-08-21T09:00:33.247Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3401,""american"":-294}},{""date"":{""$date"":""2025-08-21T21:00:32.710Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3401,""american"":-294}},{""date"":{""$date"":""2025-08-22T09:00:34.060Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3401,""american"":-294}},{""date"":{""$date"":""2025-08-22T21:00:32.534Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3401,""american"":-294}},{""date"":{""$date"":""2025-08-23T09:00:32.633Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-118,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3413,""american"":-293}},{""date"":{""$date"":""2025-08-23T21:00:34.892Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-118,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3413,""american"":-293}},{""date"":{""$date"":""2025-08-24T09:00:32.280Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-118,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3413,""american"":-293}},{""date"":{""$date"":""2025-08-24T21:00:31.604Z""},""spread"":-7,""spreadOdds"":105,""total"":46.5,""totalOdds"":-117,""awayML"":{""decimal"":3.49,""american"":249},""homeML"":{""decimal"":1.3472,""american"":-288}},{""date"":{""$date"":""2025-08-25T09:00:32.042Z""},""spread"":-7,""spreadOdds"":105,""total"":46.5,""totalOdds"":-117,""awayML"":{""decimal"":3.49,""american"":249},""homeML"":{""decimal"":1.3472,""american"":-288}},{""date"":{""$date"":""2025-08-25T21:00:32.337Z""},""spread"":-7,""spreadOdds"":104,""total"":46.5,""totalOdds"":-118,""awayML"":{""decimal"":3.52,""american"":252},""homeML"":{""decimal"":1.3425,""american"":-292}},{""date"":{""$date"":""2025-08-26T09:00:31.979Z""},""spread"":-7,""spreadOdds"":104,""total"":46.5,""totalOdds"":-107,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3413,""american"":-293}},{""date"":{""$date"":""2025-08-26T21:00:32.462Z""},""spread"":-7,""spreadOdds"":103,""total"":46.5,""totalOdds"":-107,""awayML"":{""decimal"":3.53,""american"":253},""homeML"":{""decimal"":1.3401,""american"":-294}},{""date"":{""$date"":""2025-08-27T09:00:32.572Z""},""spread"":-7,""spreadOdds"":-102,""total"":46.5,""totalOdds"":-108,""awayML"":{""decimal"":4.08,""american"":308},""homeML"":{""decimal"":1.274,""american"":-365}},{""date"":{""$date"":""2025-08-27T21:00:33.688Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-101,""awayML"":{""decimal"":3.78,""american"":278},""homeML"":{""decimal"":1.3067,""american"":-326}},{""date"":{""$date"":""2025-08-28T09:00:32.396Z""},""spread"":-7,""spreadOdds"":102,""total"":46.5,""totalOdds"":-102,""awayML"":{""decimal"":3.72,""american"":272},""homeML"":{""decimal"":1.3145,""american"":-318}},{""date"":{""$date"":""2025-08-28T21:00:38.060Z""},""spread"":-7,""spreadOdds"":103,""total"":46.5,""totalOdds"":-102,""awayML"":{""decimal"":3.72,""american"":272},""homeML"":{""decimal"":1.3145,""american"":-318}},{""date"":{""$date"":""2025-08-29T09:00:32.549Z""},""spread"":-7.5,""spreadOdds"":106,""total"":47,""totalOdds"":-106,""awayML"":{""decimal"":3.99,""american"":299},""homeML"":{""decimal"":1.2833,""american"":-353}},{""date"":{""$date"":""2025-08-29T21:00:32.483Z""},""spread"":-7.5,""spreadOdds"":105,""total"":47,""totalOdds"":-100,""awayML"":{""decimal"":4,""american"":300},""homeML"":{""decimal"":1.2817,""american"":-355}},{""date"":{""$date"":""2025-08-30T09:00:32.667Z""},""spread"":-7.5,""spreadOdds"":105,""total"":47,""totalOdds"":-100,""awayML"":{""decimal"":4,""american"":300},""homeML"":{""decimal"":1.2817,""american"":-355}},{""date"":{""$date"":""2025-08-30T21:00:32.339Z""},""spread"":-7.5,""spreadOdds"":105,""total"":47,""totalOdds"":-100,""awayML"":{""decimal"":4,""american"":300},""homeML"":{""decimal"":1.2817,""american"":-355}},{""date"":{""$date"":""2025-08-31T09:00:32.101Z""},""spread"":-7.5,""spreadOdds"":105,""total"":47,""totalOdds"":-100,""awayML"":{""decimal"":4,""american"":300},""homeML"":{""decimal"":1.2817,""american"":-355}},{""date"":{""$date"":""2025-08-31T21:00:32.218Z""},""spread"":-7.5,""spreadOdds"":109,""total"":47.5,""totalOdds"":-114,""awayML"":{""decimal"":3.95,""american"":295},""homeML"":{""decimal"":1.2874,""american"":-348}},{""date"":{""$date"":""2025-09-01T09:00:32.068Z""},""spread"":-7.5,""spreadOdds"":109,""total"":47.5,""totalOdds"":-114,""awayML"":{""decimal"":3.95,""american"":295},""homeML"":{""decimal"":1.2874,""american"":-348}},{""date"":{""$date"":""2025-09-01T21:00:32.637Z""},""spread"":-7.5,""spreadOdds"":104,""total"":47.5,""totalOdds"":-112,""awayML"":{""decimal"":4.04,""american"":304},""homeML"":{""decimal"":1.2778,""american"":-360}},{""date"":{""$date"":""2025-09-02T09:00:32.593Z""},""spread"":-8,""spreadOdds"":-109,""total"":47.5,""totalOdds"":-111,""awayML"":{""decimal"":4.65,""american"":365},""homeML"":{""decimal"":1.2247,""american"":-445}},{""date"":{""$date"":""2025-09-02T21:00:32.432Z""},""spread"":-8,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-104,""awayML"":{""decimal"":4.54,""american"":354},""homeML"":{""decimal"":1.2336,""american"":-428}},{""date"":{""$date"":""2025-09-03T09:00:34.124Z""},""spread"":-8,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-104,""awayML"":{""decimal"":4.47,""american"":347},""homeML"":{""decimal"":1.2387,""american"":-419}},{""date"":{""$date"":""2025-09-03T21:00:34.073Z""},""spread"":-8,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-106,""awayML"":{""decimal"":4.48,""american"":348},""homeML"":{""decimal"":1.2375,""american"":-421}},{""date"":{""$date"":""2025-09-04T09:00:32.387Z""},""spread"":-8,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-101,""awayML"":{""decimal"":4.53,""american"":353},""homeML"":{""decimal"":1.2342,""american"":-427}},{""date"":{""$date"":""2025-09-04T21:00:32.697Z""},""spread"":-8,""spreadOdds"":-105,""total"":48,""totalOdds"":-106,""awayML"":{""decimal"":4.48,""american"":348},""homeML"":{""decimal"":1.2375,""american"":-421}}]",18.91,29.45,-10.55,48.36,1,0,0,0,0,0,2,20,24,44,-4,2025-09-05T00:20:00.000Z
4765624,2025,reg,16,Green Bay Packers,Chicago Bears,,,[],,,,,,,,,,,,,,,,2025-12-20T18:00:00.000Z
4765625,2025,reg,16,Philadelphia Eagles,Washington Commanders,,,[],,,,,,,,,,,,,,,,2025-12-20T18:00:00.000Z
4765626,2025,reg,13,Chicago Bears,Philadelphia Eagles,,,[],,,,,,,,,,,,,,,,2025-11-28T20:00:00.000Z
4765627,2025,reg,17,Denver Broncos,Kansas City Chiefs,,,[],,,,,,,,,,,,,,,,2025-12-26T01:15:00.000Z
4765633,2025,reg,10,Philadelphia Eagles,Green Bay Packers,,,[],,,,,,,,,,,,,,,,2025-11-11T01:15:00.000Z
4765634,2025,reg,4,Minnesota Vikings,Pittsburgh Steelers,,,[],,,,,,,,,,,,,,,,2025-09-28T13:30:00.000Z
4765638,2025,reg,10,Atlanta Falcons,Indianapolis Colts,,,[],,,,,,,,,,,,,,,,2025-11-09T14:30:00.000Z
4765635,2025,reg,5,Minnesota Vikings,Cleveland Browns,,,[],,,,,,,,,,,,,,,,2025-10-05T13:30:00.000Z
4765636,2025,reg,6,Denver Broncos,N.Y. Jets Jets,,,[],,,,,,,,,,,,,,,,2025-10-12T13:30:00.000Z
