gameId,year,season,gameWeek,awayTeam.fullName,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4407231,2021,reg,2,Detroit Lions,Green Bay Packers,-11.5,48.5,"[{""date"":{""$date"":""2021-09-13T16:05:47.452Z""},""spread"":-10.5,""spreadOdds"":-110,""total"":48.5,""totalOdds"":-109},{""date"":{""$date"":""2021-09-13T16:13:02.719Z""},""spread"":-10.5,""spreadOdds"":-110,""total"":48.5,""totalOdds"":-109},{""date"":{""$date"":""2021-09-14T09:00:13.577Z""},""spread"":-11,""spreadOdds"":-104,""total"":48.5,""totalOdds"":-110},{""date"":{""$date"":""2021-09-14T22:27:55.607Z""},""spread"":-11,""spreadOdds"":-103,""total"":48.5,""totalOdds"":-108},{""date"":{""$date"":""2021-09-15T09:00:12.735Z""},""spread"":-11,""spreadOdds"":-103,""total"":48.5,""totalOdds"":-108},{""date"":{""$date"":""2021-09-16T09:00:13.725Z""},""spread"":-11,""spreadOdds"":-112,""total"":48.5,""totalOdds"":-108},{""date"":{""$date"":""2021-09-17T09:00:13.230Z""},""spread"":-11,""spreadOdds"":-112,""total"":48.5,""totalOdds"":-109},{""date"":{""$date"":""2021-09-18T09:00:14.399Z""},""spread"":-11.5,""spreadOdds"":-110,""total"":48.5,""totalOdds"":-109},{""date"":{""$date"":""2021-09-19T09:00:16.733Z""},""spread"":-11.5,""spreadOdds"":-111,""total"":48.5,""totalOdds"":-101},{""date"":{""$date"":""2021-09-20T09:00:23.690Z""},""spread"":-11.5,""spreadOdds"":-108,""total"":48.5,""totalOdds"":-102},{""date"":{""$date"":""2021-09-20T09:03:00.470Z""},""spread"":-11.5,""spreadOdds"":-108,""total"":48.5,""totalOdds"":-102},{""date"":{""$date"":""2021-09-20T09:06:28.353Z""},""spread"":-11.5,""spreadOdds"":-108,""total"":48.5,""totalOdds"":-102}]",18.86,29.29,-10.43,48.14,1,0,0,0,0,0,2,17,35,52,-18,2021-09-21T00:15:00.000Z
4407242,2021,reg,2,New England Patriots,N.Y. Jets Jets,6,43,"[{""date"":{""$date"":""2021-09-13T16:05:47.728Z""},""spread"":3.5,""spreadOdds"":119,""total"":43,""totalOdds"":-109},{""date"":{""$date"":""2021-09-13T16:13:03.014Z""},""spread"":3.5,""spreadOdds"":125,""total"":43,""totalOdds"":-109},{""date"":{""$date"":""2021-09-14T09:00:13.829Z""},""spread"":5.5,""spreadOdds"":-104,""total"":43,""totalOdds"":-113},{""date"":{""$date"":""2021-09-14T22:27:55.897Z""},""spread"":5.5,""spreadOdds"":-104,""total"":43,""totalOdds"":-113},{""date"":{""$date"":""2021-09-15T09:00:13.062Z""},""spread"":6,""spreadOdds"":-105,""total"":43,""totalOdds"":-113},{""date"":{""$date"":""2021-09-16T09:00:14.034Z""},""spread"":6,""spreadOdds"":-112,""total"":42,""totalOdds"":-109},{""date"":{""$date"":""2021-09-17T09:00:13.506Z""},""spread"":6,""spreadOdds"":-108,""total"":43,""totalOdds"":-109},{""date"":{""$date"":""2021-09-18T09:00:14.714Z""},""spread"":6,""spreadOdds"":-107,""total"":43,""totalOdds"":-110},{""date"":{""$date"":""2021-09-19T09:00:17.077Z""},""spread"":6,""spreadOdds"":-106,""total"":43,""totalOdds"":-104}]",24.46,17.62,6.85,42.08,1,0,1,0,1,0,6,25,6,31,19,2021-09-19T17:00:00.000Z
4407241,2021,reg,2,Atlanta Falcons,Tampa Bay Buccaneers,-13,52,"[{""date"":{""$date"":""2021-09-13T16:05:48.003Z""},""spread"":-13.5,""spreadOdds"":110,""total"":52,""totalOdds"":-104},{""date"":{""$date"":""2021-09-13T16:13:03.270Z""},""spread"":-13.5,""spreadOdds"":110,""total"":52,""totalOdds"":-104},{""date"":{""$date"":""2021-09-14T09:00:14.087Z""},""spread"":-12,""spreadOdds"":-105,""total"":52,""totalOdds"":-105},{""date"":{""$date"":""2021-09-14T22:27:56.176Z""},""spread"":-12,""spreadOdds"":-105,""total"":52,""totalOdds"":-107},{""date"":{""$date"":""2021-09-15T09:00:13.360Z""},""spread"":-12,""spreadOdds"":-104,""total"":52,""totalOdds"":-107},{""date"":{""$date"":""2021-09-16T09:00:14.313Z""},""spread"":-12,""spreadOdds"":-108,""total"":52,""totalOdds"":-107},{""date"":{""$date"":""2021-09-17T09:00:13.804Z""},""spread"":-12,""spreadOdds"":-110,""total"":52,""totalOdds"":-114},{""date"":{""$date"":""2021-09-18T09:00:15.015Z""},""spread"":-12,""spreadOdds"":-111,""total"":51,""totalOdds"":-108},{""date"":{""$date"":""2021-09-19T09:00:17.357Z""},""spread"":-13,""spreadOdds"":-100,""total"":52,""totalOdds"":-109}]",19.73,32.87,-13.13,52.6,1,0,1,0,1,0,6,25,48,73,-23,2021-09-19T20:05:00.000Z
4407240,2021,reg,2,Minnesota Vikings,Arizona Cardinals,-3.5,51,"[{""date"":{""$date"":""2021-09-13T16:05:48.265Z""},""spread"":-4.5,""spreadOdds"":103,""total"":51,""totalOdds"":-105},{""date"":{""$date"":""2021-09-13T16:13:03.568Z""},""spread"":-4.5,""spreadOdds"":103,""total"":51,""totalOdds"":-105},{""date"":{""$date"":""2021-09-14T09:00:14.328Z""},""spread"":-4.5,""spreadOdds"":101,""total"":51,""totalOdds"":-104},{""date"":{""$date"":""2021-09-14T22:27:56.475Z""},""spread"":-4.5,""spreadOdds"":-103,""total"":51,""totalOdds"":-104},{""date"":{""$date"":""2021-09-15T09:00:13.602Z""},""spread"":-4.5,""spreadOdds"":-103,""total"":51,""totalOdds"":-104},{""date"":{""$date"":""2021-09-16T09:00:14.594Z""},""spread"":-3.5,""spreadOdds"":-105,""total"":51,""totalOdds"":-114},{""date"":{""$date"":""2021-09-17T09:00:14.124Z""},""spread"":-3.5,""spreadOdds"":-109,""total"":51,""totalOdds"":-112},{""date"":{""$date"":""2021-09-18T09:00:15.296Z""},""spread"":-3.5,""spreadOdds"":-110,""total"":51,""totalOdds"":-113},{""date"":{""$date"":""2021-09-19T09:00:17.637Z""},""spread"":-3.5,""spreadOdds"":-110,""total"":51,""totalOdds"":-111}]",23.27,27.87,-4.6,51.13,1,0,0,0,1,0,4,33,34,67,-1,2021-09-19T20:05:00.000Z
4407239,2021,reg,2,Las Vegas Raiders,Pittsburgh Steelers,-6,46.5,"[{""date"":{""$date"":""2021-09-13T16:05:48.524Z""},""spread"":"""",""spreadOdds"":"""",""total"":"""",""totalOdds"":""""},{""date"":{""$date"":""2021-09-13T16:13:03.868Z""},""spread"":"""",""spreadOdds"":"""",""total"":"""",""totalOdds"":""""},{""date"":{""$date"":""2021-09-14T09:00:14.606Z""},""spread"":"""",""spreadOdds"":"""",""total"":"""",""totalOdds"":""""},{""date"":{""$date"":""2021-09-14T22:27:56.755Z""},""spread"":-5.5,""spreadOdds"":104,""total"":47,""totalOdds"":-104},{""date"":{""$date"":""2021-09-15T09:00:13.900Z""},""spread"":-5.5,""spreadOdds"":-105,""total"":47,""totalOdds"":-104},{""date"":{""$date"":""2021-09-16T09:00:14.873Z""},""spread"":-5.5,""spreadOdds"":-111,""total"":47,""totalOdds"":-111},{""date"":{""$date"":""2021-09-17T09:00:14.424Z""},""spread"":-6,""spreadOdds"":-113,""total"":47,""totalOdds"":-106},{""date"":{""$date"":""2021-09-18T09:00:15.595Z""},""spread"":-6.5,""spreadOdds"":-110,""total"":47,""totalOdds"":-111},{""date"":{""$date"":""2021-09-19T09:00:17.918Z""},""spread"":-6,""spreadOdds"":-109,""total"":46.5,""totalOdds"":-108}]",20.15,27.38,-7.23,47.54,0,0,0,0,0,0,0,26,17,43,9,2021-09-19T17:00:00.000Z
4407238,2021,reg,2,L.A. Rams Rams,Indianapolis Colts,3.5,48,"[{""date"":{""$date"":""2021-09-13T16:05:48.803Z""},""spread"":4,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-105},{""date"":{""$date"":""2021-09-13T16:13:04.188Z""},""spread"":4,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-105},{""date"":{""$date"":""2021-09-14T09:00:14.848Z""},""spread"":4,""spreadOdds"":-105,""total"":47.5,""totalOdds"":-105},{""date"":{""$date"":""2021-09-14T22:27:57.034Z""},""spread"":4,""spreadOdds"":-109,""total"":47.5,""totalOdds"":-105},{""date"":{""$date"":""2021-09-15T09:00:14.220Z""},""spread"":4,""spreadOdds"":-109,""total"":47.5,""totalOdds"":-110},{""date"":{""$date"":""2021-09-16T09:00:15.153Z""},""spread"":3.5,""spreadOdds"":-104,""total"":47.5,""totalOdds"":104},{""date"":{""$date"":""2021-09-17T09:00:14.687Z""},""spread"":3.5,""spreadOdds"":-107,""total"":47.5,""totalOdds"":104},{""date"":{""$date"":""2021-09-18T09:00:15.896Z""},""spread"":3.5,""spreadOdds"":-102,""total"":48,""totalOdds"":-103},{""date"":{""$date"":""2021-09-19T09:00:18.197Z""},""spread"":3.5,""spreadOdds"":-105,""total"":48,""totalOdds"":-108}]",28.87,23.53,5.33,52.4,1,0,0,0,1,0,4,27,24,51,3,2021-09-19T17:00:00.000Z
4407237,2021,reg,2,Kansas City Chiefs,Baltimore Ravens,3.5,53,"[{""date"":{""$date"":""2021-09-13T16:05:49.102Z""},""spread"":2.5,""spreadOdds"":101,""total"":55.5,""totalOdds"":-106},{""date"":{""$date"":""2021-09-13T16:13:04.470Z""},""spread"":2.5,""spreadOdds"":101,""total"":55.5,""totalOdds"":-106},{""date"":{""$date"":""2021-09-14T09:00:15.125Z""},""spread"":4,""spreadOdds"":-106,""total"":55.5,""totalOdds"":-106},{""date"":{""$date"":""2021-09-14T22:27:57.335Z""},""spread"":4,""spreadOdds"":-110,""total"":55.5,""totalOdds"":-115},{""date"":{""$date"":""2021-09-15T09:00:14.499Z""},""spread"":4,""spreadOdds"":-110,""total"":55.5,""totalOdds"":-115},{""date"":{""$date"":""2021-09-16T09:00:15.453Z""},""spread"":4,""spreadOdds"":-118,""total"":55.5,""totalOdds"":-105},{""date"":{""$date"":""2021-09-17T09:00:14.965Z""},""spread"":3.5,""spreadOdds"":-104,""total"":54.5,""totalOdds"":-107},{""date"":{""$date"":""2021-09-18T09:00:16.157Z""},""spread"":3.5,""spreadOdds"":-103,""total"":54.5,""totalOdds"":-106},{""date"":{""$date"":""2021-09-19T09:00:18.439Z""},""spread"":3.5,""spreadOdds"":-104,""total"":53,""totalOdds"":-102}]",29.07,25.21,3.86,54.29,0,0,0,0,1,0,2,35,36,71,-1,2021-09-20T00:20:00.000Z
4407236,2021,reg,2,New Orleans Saints,Carolina Panthers,3.5,44.5,"[{""date"":{""$date"":""2021-09-13T16:05:49.397Z""},""spread"":3,""spreadOdds"":103,""total"":46,""totalOdds"":-105},{""date"":{""$date"":""2021-09-13T16:13:04.750Z""},""spread"":3,""spreadOdds"":103,""total"":46,""totalOdds"":-111},{""date"":{""$date"":""2021-09-14T09:00:15.367Z""},""spread"":3.5,""spreadOdds"":-103,""total"":44,""totalOdds"":-103},{""date"":{""$date"":""2021-09-14T22:27:57.616Z""},""spread"":3.5,""spreadOdds"":-100,""total"":44,""totalOdds"":-102},{""date"":{""$date"":""2021-09-15T09:00:14.782Z""},""spread"":3.5,""spreadOdds"":-108,""total"":44,""totalOdds"":-102},{""date"":{""$date"":""2021-09-16T09:00:15.715Z""},""spread"":3.5,""spreadOdds"":-111,""total"":45,""totalOdds"":-108},{""date"":{""$date"":""2021-09-17T09:00:15.244Z""},""spread"":3.5,""spreadOdds"":-110,""total"":45,""totalOdds"":-113},{""date"":{""$date"":""2021-09-18T09:00:16.455Z""},""spread"":3.5,""spreadOdds"":-116,""total"":45,""totalOdds"":-117},{""date"":{""$date"":""2021-09-19T09:00:18.717Z""},""spread"":3.5,""spreadOdds"":-113,""total"":44.5,""totalOdds"":-102}]",28.29,21.5,6.79,49.79,0,0,0,0,0,0,0,7,26,33,-19,2021-09-19T17:00:00.000Z
4407235,2021,reg,2,Tennessee Titans,Seattle Seahawks,-6.5,53.5,"[{""date"":{""$date"":""2021-09-13T16:05:49.666Z""},""spread"":-6,""spreadOdds"":100,""total"":53.5,""totalOdds"":-101},{""date"":{""$date"":""2021-09-13T16:13:05.069Z""},""spread"":-6,""spreadOdds"":106,""total"":53.5,""totalOdds"":-101},{""date"":{""$date"":""2021-09-14T09:00:15.608Z""},""spread"":-5,""spreadOdds"":-105,""total"":53.5,""totalOdds"":-102},{""date"":{""$date"":""2021-09-14T22:27:57.935Z""},""spread"":-5,""spreadOdds"":-108,""total"":53.5,""totalOdds"":-102},{""date"":{""$date"":""2021-09-15T09:00:15.061Z""},""spread"":-5,""spreadOdds"":-108,""total"":53.5,""totalOdds"":102},{""date"":{""$date"":""2021-09-16T09:00:16.034Z""},""spread"":-5,""spreadOdds"":-112,""total"":53.5,""totalOdds"":103},{""date"":{""$date"":""2021-09-17T09:00:15.507Z""},""spread"":-6.5,""spreadOdds"":-103,""total"":53.5,""totalOdds"":104},{""date"":{""$date"":""2021-09-18T09:00:16.739Z""},""spread"":-6.5,""spreadOdds"":-106,""total"":53.5,""totalOdds"":101},{""date"":{""$date"":""2021-09-19T09:00:18.959Z""},""spread"":-6.5,""spreadOdds"":-102,""total"":53.5,""totalOdds"":-101}]",22.43,28.5,-6.07,50.93,0,0,1,0,0,0,2,33,30,63,3,2021-09-19T20:25:00.000Z
4407234,2021,reg,2,San Francisco 49ers,Philadelphia Eagles,3,49,"[{""date"":{""$date"":""2021-09-13T16:05:49.982Z""},""spread"":3.5,""spreadOdds"":-104,""total"":50,""totalOdds"":-106},{""date"":{""$date"":""2021-09-13T16:13:05.369Z""},""spread"":3.5,""spreadOdds"":-104,""total"":50,""totalOdds"":-106},{""date"":{""$date"":""2021-09-14T09:00:15.886Z""},""spread"":3.5,""spreadOdds"":-109,""total"":50,""totalOdds"":-106},{""date"":{""$date"":""2021-09-14T22:27:58.215Z""},""spread"":3.5,""spreadOdds"":-109,""total"":50,""totalOdds"":-105},{""date"":{""$date"":""2021-09-15T09:00:15.360Z""},""spread"":3.5,""spreadOdds"":-111,""total"":50,""totalOdds"":-106},{""date"":{""$date"":""2021-09-16T09:00:16.333Z""},""spread"":3,""spreadOdds"":-102,""total"":50,""totalOdds"":102},{""date"":{""$date"":""2021-09-17T09:00:15.785Z""},""spread"":3,""spreadOdds"":-109,""total"":50,""totalOdds"":-115},{""date"":{""$date"":""2021-09-18T09:00:17.017Z""},""spread"":3,""spreadOdds"":-110,""total"":49,""totalOdds"":-109},{""date"":{""$date"":""2021-09-19T09:00:19.237Z""},""spread"":3,""spreadOdds"":-114,""total"":49,""totalOdds"":-105}]",25.14,25.36,-0.21,50.5,0,0,0,0,0,0,0,17,11,28,6,2021-09-19T17:00:00.000Z
