gameId,year,season,gameWeek,awayTeam.code,awayTeam.fullName,homeTeam.code,homeTeam.fullName,odds.spread,odds.total,odds.history,crowd.awayTeam.score,crowd.homeTeam.score,crowd.spread,crowd.total,crowd.results.winner.correct,crowd.results.winner.push,crowd.results.spread.correct,crowd.results.spread.push,crowd.results.total.correct,crowd.results.total.push,crowd.results.predictionScore,results.awayTeam.score,results.homeTeam.score,results.total,results.spread,startDateTime
4733367,2024,reg,14,CHI,Chicago Bears,SF,San Francisco 49ers,-3,43.5,"[{""date"":{""$date"":""2024-12-03T21:00:35.065Z""},""spread"":-3.5,""spreadOdds"":-110,""total"":44,""totalOdds"":-100,""awayML"":{""decimal"":2.67,""american"":167},""homeML"":{""decimal"":1.5208,""american"":-192}},{""date"":{""$date"":""2024-12-04T09:00:34.115Z""},""spread"":-3.5,""spreadOdds"":-110,""total"":44,""totalOdds"":-100,""awayML"":{""decimal"":2.67,""american"":167},""homeML"":{""decimal"":1.5208,""american"":-192}},{""date"":{""$date"":""2024-12-04T21:00:34.438Z""},""spread"":-3.5,""spreadOdds"":-109,""total"":44,""totalOdds"":-101,""awayML"":{""decimal"":2.67,""american"":167},""homeML"":{""decimal"":1.5236,""american"":-191}},{""date"":{""$date"":""2024-12-05T09:00:33.861Z""},""spread"":-3.5,""spreadOdds"":-109,""total"":44,""totalOdds"":-101,""awayML"":{""decimal"":2.67,""american"":167},""homeML"":{""decimal"":1.5236,""american"":-191}},{""date"":{""$date"":""2024-12-05T21:00:34.383Z""},""spread"":-3.5,""spreadOdds"":-105,""total"":44,""totalOdds"":-101,""awayML"":{""decimal"":2.63,""american"":163},""homeML"":{""decimal"":1.5348,""american"":-187}},{""date"":{""$date"":""2024-12-06T09:00:34.061Z""},""spread"":-3.5,""spreadOdds"":-106,""total"":44,""totalOdds"":-108,""awayML"":{""decimal"":2.64,""american"":164},""homeML"":{""decimal"":1.5319,""american"":-188}},{""date"":{""$date"":""2024-12-06T21:00:34.642Z""},""spread"":-3.5,""spreadOdds"":-106,""total"":44,""totalOdds"":-108,""awayML"":{""decimal"":2.64,""american"":164},""homeML"":{""decimal"":1.5319,""american"":-188}},{""date"":{""$date"":""2024-12-07T09:00:33.634Z""},""spread"":-3.5,""spreadOdds"":-106,""total"":44,""totalOdds"":-107,""awayML"":{""decimal"":2.65,""american"":165},""homeML"":{""decimal"":1.5291,""american"":-189}},{""date"":{""$date"":""2024-12-07T21:00:34.142Z""},""spread"":-3.5,""spreadOdds"":103,""total"":44,""totalOdds"":-107,""awayML"":{""decimal"":2.54,""american"":154},""homeML"":{""decimal"":1.5714,""american"":-175}},{""date"":{""$date"":""2024-12-08T09:00:33.567Z""},""spread"":-3.5,""spreadOdds"":103,""total"":44,""totalOdds"":-107,""awayML"":{""decimal"":2.54,""american"":154},""homeML"":{""decimal"":1.5714,""american"":-175}},{""date"":{""$date"":""2024-12-08T21:00:33.575Z""},""spread"":-3,""spreadOdds"":-106,""total"":43.5,""totalOdds"":-100,""awayML"":{""decimal"":2.45,""american"":145},""homeML"":{""decimal"":1.6173,""american"":-162}}]",20.53,22.82,-2.29,43.35,1,0,0,0,0,0,2,13,38,51,-25,2024-12-08T21:25:00.000Z
4733368,2024,reg,14,LAC,L.A. Chargers Chargers,KC,Kansas City Chiefs,-4,42.5,"[{""date"":{""$date"":""2024-12-03T21:00:35.226Z""},""spread"":-3.5,""spreadOdds"":-115,""total"":42.5,""totalOdds"":-106,""awayML"":{""decimal"":2.74,""american"":174},""homeML"":{""decimal"":1.5,""american"":-200}},{""date"":{""$date"":""2024-12-04T09:00:34.257Z""},""spread"":-3.5,""spreadOdds"":-115,""total"":42.5,""totalOdds"":-109,""awayML"":{""decimal"":2.74,""american"":174},""homeML"":{""decimal"":1.5,""american"":-200}},{""date"":{""$date"":""2024-12-04T21:00:34.559Z""},""spread"":-3.5,""spreadOdds"":-117,""total"":42.5,""totalOdds"":-111,""awayML"":{""decimal"":2.76,""american"":176},""homeML"":{""decimal"":1.495,""american"":-202}},{""date"":{""$date"":""2024-12-05T09:00:34.003Z""},""spread"":-3.5,""spreadOdds"":-117,""total"":42.5,""totalOdds"":-103,""awayML"":{""decimal"":2.76,""american"":176},""homeML"":{""decimal"":1.4926,""american"":-203}},{""date"":{""$date"":""2024-12-05T21:00:34.564Z""},""spread"":-3.5,""spreadOdds"":-117,""total"":42.5,""totalOdds"":-103,""awayML"":{""decimal"":2.76,""american"":176},""homeML"":{""decimal"":1.4926,""american"":-203}},{""date"":{""$date"":""2024-12-06T09:00:34.201Z""},""spread"":-3.5,""spreadOdds"":-116,""total"":42.5,""totalOdds"":-103,""awayML"":{""decimal"":2.76,""american"":176},""homeML"":{""decimal"":1.4926,""american"":-203}},{""date"":{""$date"":""2024-12-06T21:00:34.859Z""},""spread"":-3.5,""spreadOdds"":-116,""total"":42.5,""totalOdds"":-103,""awayML"":{""decimal"":2.78,""american"":178},""homeML"":{""decimal"":1.4878,""american"":-205}},{""date"":{""$date"":""2024-12-07T09:00:33.813Z""},""spread"":-3.5,""spreadOdds"":-116,""total"":42.5,""totalOdds"":-105,""awayML"":{""decimal"":2.77,""american"":177},""homeML"":{""decimal"":1.4902,""american"":-204}},{""date"":{""$date"":""2024-12-07T21:00:34.340Z""},""spread"":-4,""spreadOdds"":-107,""total"":42.5,""totalOdds"":-105,""awayML"":{""decimal"":2.79,""american"":179},""homeML"":{""decimal"":1.4854,""american"":-206}},{""date"":{""$date"":""2024-12-08T09:00:33.726Z""},""spread"":-4,""spreadOdds"":-108,""total"":42.5,""totalOdds"":-105,""awayML"":{""decimal"":2.8,""american"":180},""homeML"":{""decimal"":1.4831,""american"":-207}},{""date"":{""$date"":""2024-12-08T21:00:33.716Z""},""spread"":-4,""spreadOdds"":-108,""total"":42.5,""totalOdds"":-108,""awayML"":{""decimal"":2.83,""american"":183},""homeML"":{""decimal"":1.4854,""american"":-206}}]",20.44,22.88,-2.44,43.31,1,0,1,0,0,0,4,17,19,36,-2,2024-12-09T01:20:00.000Z
4733369,2024,reg,14,CIN,Cincinnati Bengals,DAL,Dallas Cowboys,4.5,49.5,"[{""date"":{""$date"":""2024-12-03T21:00:35.348Z""},""spread"":5.5,""spreadOdds"":-111,""total"":50.5,""totalOdds"":-117,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-04T09:00:34.377Z""},""spread"":5.5,""spreadOdds"":-111,""total"":50.5,""totalOdds"":-117,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-04T21:00:34.681Z""},""spread"":5.5,""spreadOdds"":-110,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":1.4348,""american"":-230},""homeML"":{""decimal"":2.97,""american"":197}},{""date"":{""$date"":""2024-12-05T09:00:34.144Z""},""spread"":5.5,""spreadOdds"":-110,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":1.4367,""american"":-229},""homeML"":{""decimal"":2.97,""american"":197}},{""date"":{""$date"":""2024-12-05T21:00:34.762Z""},""spread"":5.5,""spreadOdds"":-108,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":1.431,""american"":-232},""homeML"":{""decimal"":3,""american"":200}},{""date"":{""$date"":""2024-12-06T09:00:34.322Z""},""spread"":5.5,""spreadOdds"":-111,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-06T21:00:35.001Z""},""spread"":5.5,""spreadOdds"":-111,""total"":49.5,""totalOdds"":-108,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-07T09:00:33.936Z""},""spread"":5.5,""spreadOdds"":-111,""total"":49.5,""totalOdds"":-110,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-07T21:00:34.462Z""},""spread"":5.5,""spreadOdds"":-109,""total"":49.5,""totalOdds"":-110,""awayML"":{""decimal"":1.4329,""american"":-231},""homeML"":{""decimal"":2.99,""american"":199}},{""date"":{""$date"":""2024-12-08T09:00:33.849Z""},""spread"":5.5,""spreadOdds"":-109,""total"":49.5,""totalOdds"":-111,""awayML"":{""decimal"":1.431,""american"":-232},""homeML"":{""decimal"":2.99,""american"":199}},{""date"":{""$date"":""2024-12-08T21:00:33.874Z""},""spread"":5.5,""spreadOdds"":-110,""total"":49.5,""totalOdds"":-111,""awayML"":{""decimal"":1.4348,""american"":-230},""homeML"":{""decimal"":2.98,""american"":198}},{""date"":{""$date"":""2024-12-09T09:00:33.768Z""},""spread"":5.5,""spreadOdds"":-110,""total"":49.5,""totalOdds"":-107,""awayML"":{""decimal"":1.4329,""american"":-231},""homeML"":{""decimal"":2.98,""american"":198}},{""date"":{""$date"":""2024-12-09T21:00:34.484Z""},""spread"":4.5,""spreadOdds"":-107,""total"":49.5,""totalOdds"":-102,""awayML"":{""decimal"":1.4695,""american"":-213},""homeML"":{""decimal"":2.89,""american"":189}}]",29.07,22.47,6.6,51.53,1,0,1,0,0,0,4,27,20,47,7,2024-12-10T01:15:00.000Z
4733370,2024,reg,15,LAR,L.A. Rams Rams,SF,San Francisco 49ers,-2.5,49,"[{""date"":{""$date"":""2024-12-09T09:00:34.043Z""},""spread"":-1.5,""spreadOdds"":-112,""total"":49,""totalOdds"":-106,""awayML"":{""decimal"":2.15,""american"":115},""homeML"":{""decimal"":1.7692,""american"":-130}},{""date"":{""$date"":""2024-12-09T21:00:34.700Z""},""spread"":-1.5,""spreadOdds"":-125,""total"":49,""totalOdds"":-114,""awayML"":{""decimal"":2.27,""american"":127},""homeML"":{""decimal"":1.6993,""american"":-143}},{""date"":{""$date"":""2024-12-10T09:00:32.702Z""},""spread"":-1.5,""spreadOdds"":-125,""total"":49,""totalOdds"":-114,""awayML"":{""decimal"":2.27,""american"":127},""homeML"":{""decimal"":1.6993,""american"":-143}},{""date"":{""$date"":""2024-12-10T21:00:33.072Z""},""spread"":-2.5,""spreadOdds"":-113,""total"":49,""totalOdds"":-102,""awayML"":{""decimal"":2.27,""american"":127},""homeML"":{""decimal"":1.6993,""american"":-143}},{""date"":{""$date"":""2024-12-11T09:00:33.393Z""},""spread"":-2.5,""spreadOdds"":-112,""total"":49,""totalOdds"":-102,""awayML"":{""decimal"":2.27,""american"":127},""homeML"":{""decimal"":1.6993,""american"":-143}},{""date"":{""$date"":""2024-12-11T21:00:54.424Z""},""spread"":-2.5,""spreadOdds"":-124,""total"":50,""totalOdds"":-108,""awayML"":{""decimal"":2.38,""american"":138},""homeML"":{""decimal"":1.641,""american"":-156}},{""date"":{""$date"":""2024-12-12T09:00:32.873Z""},""spread"":-2.5,""spreadOdds"":-124,""total"":48.5,""totalOdds"":-102,""awayML"":{""decimal"":2.37,""american"":137},""homeML"":{""decimal"":1.641,""american"":-156}},{""date"":{""$date"":""2024-12-12T21:00:33.137Z""},""spread"":-2.5,""spreadOdds"":-119,""total"":49,""totalOdds"":-112,""awayML"":{""decimal"":2.34,""american"":134},""homeML"":{""decimal"":1.6711,""american"":-149}}]",25.26,24.65,0.61,49.91,1,0,1,0,0,0,4,12,6,18,6,2024-12-13T01:15:00.000Z
4733371,2024,reg,15,BAL,Baltimore Ravens,NYG,N.Y. Giants Giants,16,42.5,"[{""date"":{""$date"":""2024-12-10T21:00:33.246Z""},""spread"":14.5,""spreadOdds"":-107,""total"":43.5,""totalOdds"":-106,""awayML"":{""decimal"":1.0922,""american"":-1085},""homeML"":{""decimal"":8.2,""american"":720}},{""date"":{""$date"":""2024-12-11T09:00:33.565Z""},""spread"":14.5,""spreadOdds"":-108,""total"":43.5,""totalOdds"":-106,""awayML"":{""decimal"":1.0924,""american"":-1082},""homeML"":{""decimal"":8.19,""american"":719}},{""date"":{""$date"":""2024-12-11T21:00:54.634Z""},""spread"":16,""spreadOdds"":-110,""total"":42.5,""totalOdds"":-107,""awayML"":{""decimal"":1.0769,""american"":-1300},""homeML"":{""decimal"":9.26,""american"":826}},{""date"":{""$date"":""2024-12-12T09:00:33.036Z""},""spread"":16,""spreadOdds"":-109,""total"":42.5,""totalOdds"":-107,""awayML"":{""decimal"":1.0767,""american"":-1304},""homeML"":{""decimal"":9.28,""american"":828}},{""date"":{""$date"":""2024-12-12T21:00:33.336Z""},""spread"":16,""spreadOdds"":-110,""total"":42.5,""totalOdds"":-107,""awayML"":{""decimal"":1.0772,""american"":-1296},""homeML"":{""decimal"":9.23,""american"":823}},{""date"":{""$date"":""2024-12-13T09:00:32.307Z""},""spread"":16,""spreadOdds"":-100,""total"":42.5,""totalOdds"":-107,""awayML"":{""decimal"":1.0709,""american"":-1410},""homeML"":{""decimal"":9.77,""american"":877}}]",29,14,15,43,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733372,2024,reg,15,NYJ,N.Y. Jets Jets,JAC,Jacksonville Jaguars,3.5,40,"[{""date"":{""$date"":""2024-12-10T21:00:33.446Z""},""spread"":3.5,""spreadOdds"":-117,""total"":40,""totalOdds"":-102,""awayML"":{""decimal"":1.5682,""american"":-176},""homeML"":{""decimal"":2.54,""american"":154}},{""date"":{""$date"":""2024-12-11T09:00:33.822Z""},""spread"":3.5,""spreadOdds"":-117,""total"":40,""totalOdds"":-102,""awayML"":{""decimal"":1.5682,""american"":-176},""homeML"":{""decimal"":2.54,""american"":154}},{""date"":{""$date"":""2024-12-11T21:00:54.796Z""},""spread"":3.5,""spreadOdds"":-118,""total"":40,""totalOdds"":103,""awayML"":{""decimal"":1.5714,""american"":-175},""homeML"":{""decimal"":2.53,""american"":153}},{""date"":{""$date"":""2024-12-12T09:00:33.236Z""},""spread"":3.5,""spreadOdds"":-118,""total"":40,""totalOdds"":103,""awayML"":{""decimal"":1.5714,""american"":-175},""homeML"":{""decimal"":2.53,""american"":153}},{""date"":{""$date"":""2024-12-12T21:00:33.514Z""},""spread"":3.5,""spreadOdds"":-118,""total"":40,""totalOdds"":103,""awayML"":{""decimal"":1.5714,""american"":-175},""homeML"":{""decimal"":2.53,""american"":153}},{""date"":{""$date"":""2024-12-13T09:00:32.478Z""},""spread"":3.5,""spreadOdds"":-118,""total"":40,""totalOdds"":103,""awayML"":{""decimal"":1.5714,""american"":-175},""homeML"":{""decimal"":2.53,""american"":153}}]",22,19,3,41,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733373,2024,reg,15,WAS,Washington Commanders,NO,New Orleans Saints,7.5,44,"[{""date"":{""$date"":""2024-12-09T09:00:34.705Z""},""spread"":7.5,""spreadOdds"":-110,""total"":43,""totalOdds"":-106,""awayML"":{""decimal"":1.2841,""american"":-352},""homeML"":{""decimal"":3.89,""american"":289}},{""date"":{""$date"":""2024-12-09T21:00:35.380Z""},""spread"":7.5,""spreadOdds"":-113,""total"":43,""totalOdds"":-107,""awayML"":{""decimal"":1.2857,""american"":-350},""homeML"":{""decimal"":3.87,""american"":287}},{""date"":{""$date"":""2024-12-10T09:00:33.201Z""},""spread"":7.5,""spreadOdds"":-117,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.2899,""american"":-345},""homeML"":{""decimal"":3.84,""american"":284}},{""date"":{""$date"":""2024-12-10T21:00:33.645Z""},""spread"":7,""spreadOdds"":101,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.289,""american"":-346},""homeML"":{""decimal"":3.85,""american"":285}},{""date"":{""$date"":""2024-12-11T09:00:34.004Z""},""spread"":7,""spreadOdds"":103,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.2849,""american"":-351},""homeML"":{""decimal"":3.88,""american"":288}},{""date"":{""$date"":""2024-12-11T21:00:55.014Z""},""spread"":7.5,""spreadOdds"":-110,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.2778,""american"":-360},""homeML"":{""decimal"":3.94,""american"":294}},{""date"":{""$date"":""2024-12-12T09:00:33.454Z""},""spread"":7.5,""spreadOdds"":-108,""total"":43,""totalOdds"":-102,""awayML"":{""decimal"":1.274,""american"":-365},""homeML"":{""decimal"":3.98,""american"":298}},{""date"":{""$date"":""2024-12-12T21:00:33.657Z""},""spread"":7.5,""spreadOdds"":-105,""total"":44,""totalOdds"":-110,""awayML"":{""decimal"":1.2674,""american"":-374},""homeML"":{""decimal"":4.04,""american"":304}},{""date"":{""$date"":""2024-12-13T09:00:32.658Z""},""spread"":7.5,""spreadOdds"":-105,""total"":44,""totalOdds"":-110,""awayML"":{""decimal"":1.2674,""american"":-374},""homeML"":{""decimal"":4.04,""american"":304}}]",28,14,14,42,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733374,2024,reg,15,CIN,Cincinnati Bengals,TEN,Tennessee Titans,5,46,"[{""date"":{""$date"":""2024-12-10T21:00:33.845Z""},""spread"":5,""spreadOdds"":-107,""total"":47,""totalOdds"":-110,""awayML"":{""decimal"":1.4444,""american"":-225},""homeML"":{""decimal"":2.94,""american"":194}},{""date"":{""$date"":""2024-12-11T09:00:34.164Z""},""spread"":5,""spreadOdds"":-106,""total"":47,""totalOdds"":-112,""awayML"":{""decimal"":1.4386,""american"":-228},""homeML"":{""decimal"":2.96,""american"":196}},{""date"":{""$date"":""2024-12-11T21:00:55.176Z""},""spread"":5,""spreadOdds"":-105,""total"":47,""totalOdds"":-113,""awayML"":{""decimal"":1.4367,""american"":-229},""homeML"":{""decimal"":2.97,""american"":197}},{""date"":{""$date"":""2024-12-12T09:00:33.596Z""},""spread"":5,""spreadOdds"":-105,""total"":47,""totalOdds"":-113,""awayML"":{""decimal"":1.4367,""american"":-229},""homeML"":{""decimal"":2.97,""american"":197}},{""date"":{""$date"":""2024-12-12T21:00:33.875Z""},""spread"":5,""spreadOdds"":-104,""total"":46,""totalOdds"":-109,""awayML"":{""decimal"":1.4329,""american"":-231},""homeML"":{""decimal"":2.99,""american"":199}},{""date"":{""$date"":""2024-12-13T09:00:32.857Z""},""spread"":5,""spreadOdds"":-104,""total"":46,""totalOdds"":-109,""awayML"":{""decimal"":1.4329,""american"":-231},""homeML"":{""decimal"":2.99,""american"":199}}]",25.5,16.5,9,42,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733375,2024,reg,15,MIA,Miami Dolphins,HOU,Houston Texans,-2.5,47,"[{""date"":{""$date"":""2024-12-10T21:00:34.008Z""},""spread"":-2.5,""spreadOdds"":-124,""total"":47,""totalOdds"":-111,""awayML"":{""decimal"":2.38,""american"":138},""homeML"":{""decimal"":1.641,""american"":-156}},{""date"":{""$date"":""2024-12-11T09:00:34.325Z""},""spread"":-2.5,""spreadOdds"":-121,""total"":47,""totalOdds"":-113,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}},{""date"":{""$date"":""2024-12-11T21:00:55.435Z""},""spread"":-2.5,""spreadOdds"":-122,""total"":47,""totalOdds"":-113,""awayML"":{""decimal"":2.36,""american"":136},""homeML"":{""decimal"":1.6452,""american"":-155}},{""date"":{""$date"":""2024-12-12T09:00:33.815Z""},""spread"":-2.5,""spreadOdds"":-122,""total"":47,""totalOdds"":-112,""awayML"":{""decimal"":2.36,""american"":136},""homeML"":{""decimal"":1.6494,""american"":-154}},{""date"":{""$date"":""2024-12-12T21:00:34.055Z""},""spread"":-2.5,""spreadOdds"":-121,""total"":47,""totalOdds"":-112,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}},{""date"":{""$date"":""2024-12-13T09:00:33.019Z""},""spread"":-2.5,""spreadOdds"":-121,""total"":47,""totalOdds"":-112,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}}]",27,22.5,4.5,49.5,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733376,2024,reg,15,KC,Kansas City Chiefs,CLE,Cleveland Browns,4,43.5,"[{""date"":{""$date"":""2024-12-10T21:00:34.227Z""},""spread"":4,""spreadOdds"":-104,""total"":45.5,""totalOdds"":-118,""awayML"":{""decimal"":1.4673,""american"":-214},""homeML"":{""decimal"":2.85,""american"":185}},{""date"":{""$date"":""2024-12-11T09:00:34.582Z""},""spread"":4,""spreadOdds"":-102,""total"":45.5,""totalOdds"":-118,""awayML"":{""decimal"":1.4566,""american"":-219},""homeML"":{""decimal"":2.89,""american"":189}},{""date"":{""$date"":""2024-12-11T21:00:55.597Z""},""spread"":4,""spreadOdds"":-104,""total"":44.5,""totalOdds"":-117,""awayML"":{""decimal"":1.463,""american"":-216},""homeML"":{""decimal"":2.87,""american"":187}},{""date"":{""$date"":""2024-12-12T09:00:34.013Z""},""spread"":4,""spreadOdds"":-105,""total"":44.5,""totalOdds"":-115,""awayML"":{""decimal"":1.463,""american"":-216},""homeML"":{""decimal"":2.86,""american"":186}},{""date"":{""$date"":""2024-12-12T21:00:34.253Z""},""spread"":4,""spreadOdds"":-106,""total"":43.5,""totalOdds"":-109,""awayML"":{""decimal"":1.4673,""american"":-214},""homeML"":{""decimal"":2.85,""american"":185}},{""date"":{""$date"":""2024-12-13T09:00:33.178Z""},""spread"":4,""spreadOdds"":-104,""total"":43.5,""totalOdds"":-120,""awayML"":{""decimal"":1.4608,""american"":-217},""homeML"":{""decimal"":2.87,""american"":187}}]",24,24,0,48,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733377,2024,reg,15,DAL,Dallas Cowboys,CAR,Carolina Panthers,-2.5,43.5,"[{""date"":{""$date"":""2024-12-10T21:00:34.426Z""},""spread"":-2,""spreadOdds"":-116,""total"":43.5,""totalOdds"":-113,""awayML"":{""decimal"":2.24,""american"":124},""homeML"":{""decimal"":1.7143,""american"":-140}},{""date"":{""$date"":""2024-12-11T09:00:34.763Z""},""spread"":-2,""spreadOdds"":-118,""total"":43.5,""totalOdds"":-106,""awayML"":{""decimal"":2.26,""american"":126},""homeML"":{""decimal"":1.7042,""american"":-142}},{""date"":{""$date"":""2024-12-11T21:00:55.834Z""},""spread"":-2.5,""spreadOdds"":-118,""total"":43.5,""totalOdds"":-112,""awayML"":{""decimal"":2.33,""american"":133},""homeML"":{""decimal"":1.6623,""american"":-151}},{""date"":{""$date"":""2024-12-12T09:00:34.195Z""},""spread"":-2.5,""spreadOdds"":-118,""total"":43.5,""totalOdds"":-112,""awayML"":{""decimal"":2.33,""american"":133},""homeML"":{""decimal"":1.6623,""american"":-151}},{""date"":{""$date"":""2024-12-12T21:00:34.416Z""},""spread"":-2.5,""spreadOdds"":-118,""total"":43.5,""totalOdds"":-112,""awayML"":{""decimal"":2.33,""american"":133},""homeML"":{""decimal"":1.6623,""american"":-151}},{""date"":{""$date"":""2024-12-13T09:00:33.358Z""},""spread"":-2.5,""spreadOdds"":-118,""total"":43.5,""totalOdds"":-112,""awayML"":{""decimal"":2.33,""american"":133},""homeML"":{""decimal"":1.6623,""american"":-151}}]",18.5,25.5,-7,44,,,,,,,,,,,,2024-12-15T18:00:00.000Z
4733378,2024,reg,15,NE,New England Patriots,ARI,Arizona Cardinals,-6,46.5,"[{""date"":{""$date"":""2024-12-11T09:00:34.962Z""},""spread"":-5,""spreadOdds"":-118,""total"":45.5,""totalOdds"":-107,""awayML"":{""decimal"":3.15,""american"":215},""homeML"":{""decimal"":1.3968,""american"":-252}},{""date"":{""$date"":""2024-12-11T21:00:55.996Z""},""spread"":-6,""spreadOdds"":-109,""total"":45.5,""totalOdds"":-100,""awayML"":{""decimal"":3.29,""american"":229},""homeML"":{""decimal"":1.369,""american"":-271}},{""date"":{""$date"":""2024-12-12T09:00:34.393Z""},""spread"":-6,""spreadOdds"":-109,""total"":45.5,""totalOdds"":103,""awayML"":{""decimal"":3.29,""american"":229},""homeML"":{""decimal"":1.369,""american"":-271}},{""date"":{""$date"":""2024-12-12T21:00:34.614Z""},""spread"":-6,""spreadOdds"":-106,""total"":46.5,""totalOdds"":-107,""awayML"":{""decimal"":3.25,""american"":225},""homeML"":{""decimal"":1.3774,""american"":-265}},{""date"":{""$date"":""2024-12-13T09:00:33.537Z""},""spread"":-6,""spreadOdds"":-103,""total"":46.5,""totalOdds"":-105,""awayML"":{""decimal"":3.2,""american"":220},""homeML"":{""decimal"":1.3861,""american"":-259}}]",17,14,3,31,,,,,,,,,,,,2024-12-15T21:25:00.000Z
4733379,2024,reg,15,TB,Tampa Bay Buccaneers,LAC,L.A. Chargers Chargers,-3,45,"[{""date"":{""$date"":""2024-12-10T21:00:34.807Z""},""spread"":-3,""spreadOdds"":-104,""total"":46,""totalOdds"":-110,""awayML"":{""decimal"":2.41,""american"":141},""homeML"":{""decimal"":1.625,""american"":-160}},{""date"":{""$date"":""2024-12-11T09:00:35.163Z""},""spread"":-3,""spreadOdds"":102,""total"":46,""totalOdds"":-111,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}},{""date"":{""$date"":""2024-12-11T21:00:56.254Z""},""spread"":-3,""spreadOdds"":101,""total"":46,""totalOdds"":-112,""awayML"":{""decimal"":2.36,""american"":136},""homeML"":{""decimal"":1.6494,""american"":-154}},{""date"":{""$date"":""2024-12-12T09:00:34.555Z""},""spread"":-3,""spreadOdds"":102,""total"":45,""totalOdds"":-108,""awayML"":{""decimal"":2.34,""american"":134},""homeML"":{""decimal"":1.6579,""american"":-152}},{""date"":{""$date"":""2024-12-12T21:00:34.756Z""},""spread"":-3,""spreadOdds"":-100,""total"":45,""totalOdds"":-107,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}},{""date"":{""$date"":""2024-12-13T09:00:33.680Z""},""spread"":-3,""spreadOdds"":-100,""total"":45,""totalOdds"":-107,""awayML"":{""decimal"":2.35,""american"":135},""homeML"":{""decimal"":1.6536,""american"":-153}}]",22,25.5,-3.5,47.5,,,,,,,,,,,,2024-12-15T21:25:00.000Z
4733380,2024,reg,15,BUF,Buffalo Bills,DET,Detroit Lions,-2.5,54,"[{""date"":{""$date"":""2024-12-10T21:00:35.006Z""},""spread"":-2,""spreadOdds"":-115,""total"":55,""totalOdds"":-119,""awayML"":{""decimal"":2.24,""american"":124},""homeML"":{""decimal"":1.7143,""american"":-140}},{""date"":{""$date"":""2024-12-11T09:00:35.363Z""},""spread"":-2,""spreadOdds"":-114,""total"":54,""totalOdds"":-105,""awayML"":{""decimal"":2.23,""american"":123},""homeML"":{""decimal"":1.7194,""american"":-139}},{""date"":{""$date"":""2024-12-11T21:00:56.416Z""},""spread"":-2,""spreadOdds"":-115,""total"":54,""totalOdds"":102,""awayML"":{""decimal"":2.23,""american"":123},""homeML"":{""decimal"":1.7194,""american"":-139}},{""date"":{""$date"":""2024-12-12T09:00:34.715Z""},""spread"":-2,""spreadOdds"":-117,""total"":54,""totalOdds"":100,""awayML"":{""decimal"":2.25,""american"":125},""homeML"":{""decimal"":1.7092,""american"":-141}},{""date"":{""$date"":""2024-12-12T21:00:34.935Z""},""spread"":-2,""spreadOdds"":-117,""total"":54,""totalOdds"":-104,""awayML"":{""decimal"":2.25,""american"":125},""homeML"":{""decimal"":1.7092,""american"":-141}},{""date"":{""$date"":""2024-12-13T09:00:33.880Z""},""spread"":-2.5,""spreadOdds"":-108,""total"":54,""totalOdds"":-112,""awayML"":{""decimal"":2.24,""american"":124},""homeML"":{""decimal"":1.7143,""american"":-140}}]",30,31,-1,61,,,,,,,,,,,,2024-12-15T21:25:00.000Z
